id,course_id,course_name,entity_type,label,source_id,parent_id,path,image_ids,extra_json
C01:K:660,C01,高等数学,knowledge,引申,660,C01:K:658,高等数学 > 8.向量代数与空间解析几何 > 平面及其方程 > 包含 > 两平面的夹角 > 引申,[],
C01:K:662,C01,高等数学,knowledge,平面垂直,662,C01:K:660,高等数学 > 8.向量代数与空间解析几何 > 平面及其方程 > 包含 > 两平面的夹角 > 引申 > 平面垂直,[],
C01:K:664,C01,高等数学,knowledge,平面平行,664,C01:K:660,高等数学 > 8.向量代数与空间解析几何 > 平面及其方程 > 包含 > 两平面的夹角 > 引申 > 平面平行,[],
C01:K:666,C01,高等数学,knowledge,空间直线及其方程,666,C01:K:622,高等数学 > 8.向量代数与空间解析几何 > 空间直线及其方程,[],
C01:K:672,C01,高等数学,knowledge,包含,672,C01:K:650,高等数学 > 8.向量代数与空间解析几何 > 平面及其方程 > 包含,[],
C01:K:681,C01,高等数学,knowledge,直线点向式方程,681,C01:K:688,高等数学 > 8.向量代数与空间解析几何 > 空间直线及其方程 > 包含 > 直线点向式方程,[],
C01:K:682,C01,高等数学,knowledge,直线的一般方程,682,C01:K:688,高等数学 > 8.向量代数与空间解析几何 > 空间直线及其方程 > 包含 > 直线的一般方程,[],
C01:K:684,C01,高等数学,knowledge,两直线的夹角,684,C01:K:688,高等数学 > 8.向量代数与空间解析几何 > 空间直线及其方程 > 包含 > 两直线的夹角,[],
C01:K:685,C01,高等数学,knowledge,引申,685,C01:K:684,高等数学 > 8.向量代数与空间解析几何 > 空间直线及其方程 > 包含 > 两直线的夹角 > 引申,[],
C01:K:686,C01,高等数学,knowledge,直线垂直,686,C01:K:685,高等数学 > 8.向量代数与空间解析几何 > 空间直线及其方程 > 包含 > 两直线的夹角 > 引申 > 直线垂直,[],
C01:K:687,C01,高等数学,knowledge,直线平行,687,C01:K:685,高等数学 > 8.向量代数与空间解析几何 > 空间直线及其方程 > 包含 > 两直线的夹角 > 引申 > 直线平行,[],
C01:K:688,C01,高等数学,knowledge,包含,688,C01:K:666,高等数学 > 8.向量代数与空间解析几何 > 空间直线及其方程 > 包含,[],
C01:K:690,C01,高等数学,knowledge,直线与平面夹角,690,C01:K:688,高等数学 > 8.向量代数与空间解析几何 > 空间直线及其方程 > 包含 > 直线与平面夹角,[],
C01:K:697,C01,高等数学,knowledge,引申,697,C01:K:690,高等数学 > 8.向量代数与空间解析几何 > 空间直线及其方程 > 包含 > 直线与平面夹角 > 引申,[],
C01:K:698,C01,高等数学,knowledge,直线与平面垂直,698,C01:K:697,高等数学 > 8.向量代数与空间解析几何 > 空间直线及其方程 > 包含 > 直线与平面夹角 > 引申 > 直线与平面垂直,[],
C01:K:701,C01,高等数学,knowledge,二次曲面（标准方程）,701,C01:K:1790,高等数学 > 8.向量代数与空间解析几何 > 空间曲面及其方程 > 包含 > 二次曲面（标准方程）,[],
C01:K:703,C01,高等数学,knowledge,包含,703,C01:K:701,高等数学 > 8.向量代数与空间解析几何 > 空间曲面及其方程 > 包含 > 二次曲面（标准方程） > 包含,[],
C01:K:705,C01,高等数学,knowledge,椭圆锥面、椭球面、椭球抛物面,705,C01:K:703,高等数学 > 8.向量代数与空间解析几何 > 空间曲面及其方程 > 包含 > 二次曲面（标准方程） > 包含 > 椭圆锥面、椭球面、椭球抛物面,[],
C01:K:709,C01,高等数学,knowledge,单叶双曲面、双叶双曲面、双曲抛物面,709,C01:K:703,高等数学 > 8.向量代数与空间解析几何 > 空间曲面及其方程 > 包含 > 二次曲面（标准方程） > 包含 > 单叶双曲面、双叶双曲面、双曲抛物面,[],
C01:K:717,C01,高等数学,knowledge,空间曲线及其方程,717,C01:K:622,高等数学 > 8.向量代数与空间解析几何 > 空间曲线及其方程,[],
C01:K:725,C01,高等数学,knowledge,包含,725,C01:K:717,高等数学 > 8.向量代数与空间解析几何 > 空间曲线及其方程 > 包含,[],
C01:K:726,C01,高等数学,knowledge,空间曲线一般方程,726,C01:K:725,高等数学 > 8.向量代数与空间解析几何 > 空间曲线及其方程 > 包含 > 空间曲线一般方程,[],
C01:K:727,C01,高等数学,knowledge,空间曲线参数方程,727,C01:K:725,高等数学 > 8.向量代数与空间解析几何 > 空间曲线及其方程 > 包含 > 空间曲线参数方程,[],
C01:K:733,C01,高等数学,knowledge,空间曲线在坐标面上的投影,733,C01:K:725,高等数学 > 8.向量代数与空间解析几何 > 空间曲线及其方程 > 包含 > 空间曲线在坐标面上的投影,[],
C01:K:778,C01,高等数学,chapter,9.多元函数微分法及其应用,778,C01:K:101,高等数学 > 9.多元函数微分法及其应用,[],
C01:K:780,C01,高等数学,knowledge,平面点集,780,C01:K:778,高等数学 > 9.多元函数微分法及其应用 > 平面点集,[],
C01:K:782,C01,高等数学,knowledge,关系,782,C01:K:780,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 关系,[],
C01:K:784,C01,高等数学,knowledge,内点,784,C01:K:782,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 关系 > 内点,[],
C01:K:786,C01,高等数学,knowledge,外点,786,C01:K:782,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 关系 > 外点,[],
C01:K:788,C01,高等数学,knowledge,边界点,788,C01:K:782,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 关系 > 边界点,[],
C01:K:790,C01,高等数学,knowledge,聚点,790,C01:K:782,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 关系 > 聚点,[],
C01:K:792,C01,高等数学,knowledge,引申,792,C01:K:788,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 关系 > 边界点 > 引申,[],
C01:K:794,C01,高等数学,knowledge,边界,794,C01:K:792,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 关系 > 边界点 > 引申 > 边界,[],
C01:K:796,C01,高等数学,knowledge,特例,796,C01:K:780,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 特例,[],
C01:K:798,C01,高等数学,knowledge,开集,798,C01:K:796,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 特例 > 开集,[],
C01:K:800,C01,高等数学,knowledge,闭集,800,C01:K:796,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 特例 > 闭集,[],
C01:K:802,C01,高等数学,knowledge,连通集,802,C01:K:796,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 特例 > 连通集,[],
C01:K:804,C01,高等数学,knowledge,开区域,804,C01:K:796,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 特例 > 开区域,[],
C01:K:806,C01,高等数学,knowledge,闭区域,806,C01:K:796,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 特例 > 闭区域,[],
C01:K:808,C01,高等数学,knowledge,有界集,808,C01:K:796,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 特例 > 有界集,[],
C01:K:810,C01,高等数学,knowledge,无界集,810,C01:K:796,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 特例 > 无界集,[],
C01:K:812,C01,高等数学,knowledge,二元函数,812,C01:K:778,高等数学 > 9.多元函数微分法及其应用 > 二元函数,[],
C01:K:814,C01,高等数学,knowledge,二重极限,814,C01:K:778,高等数学 > 9.多元函数微分法及其应用 > 二重极限,[],
C01:K:816,C01,高等数学,knowledge,二元函数连续性,816,C01:K:778,高等数学 > 9.多元函数微分法及其应用 > 二元函数连续性,[],
C01:K:818,C01,高等数学,knowledge,否定义,818,C01:K:816,高等数学 > 9.多元函数微分法及其应用 > 二元函数连续性 > 否定义,[],
C01:K:820,C01,高等数学,knowledge,二元函数间断点,820,C01:K:818,高等数学 > 9.多元函数微分法及其应用 > 二元函数连续性 > 否定义 > 二元函数间断点,[],
C01:K:822,C01,高等数学,knowledge,定理,822,C01:K:816,高等数学 > 9.多元函数微分法及其应用 > 二元函数连续性 > 定理,[],
C01:K:824,C01,高等数学,knowledge,有界性与最大值最小值定理,824,C01:K:822,高等数学 > 9.多元函数微分法及其应用 > 二元函数连续性 > 定理 > 有界性与最大值最小值定理,[],
C01:K:826,C01,高等数学,knowledge,介值定理,826,C01:K:822,高等数学 > 9.多元函数微分法及其应用 > 二元函数连续性 > 定理 > 介值定理,[],
C01:K:830,C01,高等数学,knowledge,偏导数,830,C01:K:778,高等数学 > 9.多元函数微分法及其应用 > 偏导数,[],
C01:K:832,C01,高等数学,knowledge,特例,832,C01:K:830,高等数学 > 9.多元函数微分法及其应用 > 偏导数 > 特例,[],
C01:K:834,C01,高等数学,knowledge,高阶偏导数,834,C01:K:832,高等数学 > 9.多元函数微分法及其应用 > 偏导数 > 特例 > 高阶偏导数,[],
C01:K:836,C01,高等数学,knowledge,包含,836,C01:K:834,高等数学 > 9.多元函数微分法及其应用 > 偏导数 > 特例 > 高阶偏导数 > 包含,[],
C01:K:838,C01,高等数学,knowledge,二阶偏导数,838,C01:K:836,高等数学 > 9.多元函数微分法及其应用 > 偏导数 > 特例 > 高阶偏导数 > 包含 > 二阶偏导数,[],
C01:K:840,C01,高等数学,knowledge,n阶偏导数,840,C01:K:836,高等数学 > 9.多元函数微分法及其应用 > 偏导数 > 特例 > 高阶偏导数 > 包含 > n阶偏导数,[],
C01:K:843,C01,高等数学,knowledge,全微分,843,C01:K:778,高等数学 > 9.多元函数微分法及其应用 > 全微分,[],
C01:K:845,C01,高等数学,knowledge,定理,845,C01:K:843,高等数学 > 9.多元函数微分法及其应用 > 全微分 > 定理,[],
C01:K:847,C01,高等数学,knowledge,必要条件,847,C01:K:845,高等数学 > 9.多元函数微分法及其应用 > 全微分 > 定理 > 必要条件,[],
C01:K:849,C01,高等数学,knowledge,充分条件,849,C01:K:845,高等数学 > 9.多元函数微分法及其应用 > 全微分 > 定理 > 充分条件,[],
C01:K:856,C01,高等数学,knowledge,多元复合函数偏导,856,C01:K:832,高等数学 > 9.多元函数微分法及其应用 > 偏导数 > 特例 > 多元复合函数偏导,[],
C01:K:858,C01,高等数学,knowledge,包含,858,C01:K:856,高等数学 > 9.多元函数微分法及其应用 > 偏导数 > 特例 > 多元复合函数偏导 > 包含,[],
C01:K:860,C01,高等数学,knowledge,一元与多元,860,C01:K:858,高等数学 > 9.多元函数微分法及其应用 > 偏导数 > 特例 > 多元复合函数偏导 > 包含 > 一元与多元,[],
C01:K:862,C01,高等数学,knowledge,多元与多元,862,C01:K:858,高等数学 > 9.多元函数微分法及其应用 > 偏导数 > 特例 > 多元复合函数偏导 > 包含 > 多元与多元,[],
C01:K:864,C01,高等数学,knowledge,一元、多元与多元,864,C01:K:858,高等数学 > 9.多元函数微分法及其应用 > 偏导数 > 特例 > 多元复合函数偏导 > 包含 > 一元、多元与多元,[],
C01:K:866,C01,高等数学,knowledge,全微分形式不变性,866,C01:K:845,高等数学 > 9.多元函数微分法及其应用 > 全微分 > 定理 > 全微分形式不变性,[],
C01:K:868,C01,高等数学,knowledge,隐函数求导,868,C01:K:778,高等数学 > 9.多元函数微分法及其应用 > 隐函数求导,[],
C01:K:870,C01,高等数学,knowledge,包含,870,C01:K:868,高等数学 > 9.多元函数微分法及其应用 > 隐函数求导 > 包含,[],
C01:K:872,C01,高等数学,knowledge,一个方程给出,872,C01:K:870,高等数学 > 9.多元函数微分法及其应用 > 隐函数求导 > 包含 > 一个方程给出,[],
C01:K:874,C01,高等数学,knowledge,方程组给出,874,C01:K:870,高等数学 > 9.多元函数微分法及其应用 > 隐函数求导 > 包含 > 方程组给出,[],
C01:K:876,C01,高等数学,knowledge,包含,876,C01:K:872,高等数学 > 9.多元函数微分法及其应用 > 隐函数求导 > 包含 > 一个方程给出 > 包含,[],
C01:K:878,C01,高等数学,knowledge,一元隐函数,878,C01:K:876,高等数学 > 9.多元函数微分法及其应用 > 隐函数求导 > 包含 > 一个方程给出 > 包含 > 一元隐函数,[],
C01:K:880,C01,高等数学,knowledge,二元隐函数,880,C01:K:876,高等数学 > 9.多元函数微分法及其应用 > 隐函数求导 > 包含 > 一个方程给出 > 包含 > 二元隐函数,[],
C01:K:882,C01,高等数学,knowledge,包含,882,C01:K:874,高等数学 > 9.多元函数微分法及其应用 > 隐函数求导 > 包含 > 方程组给出 > 包含,[],
C01:K:884,C01,高等数学,knowledge,两个二元隐函数,884,C01:K:882,高等数学 > 9.多元函数微分法及其应用 > 隐函数求导 > 包含 > 方程组给出 > 包含 > 两个二元隐函数,[],
C01:K:886,C01,高等数学,knowledge,几何应用,886,C01:K:778,高等数学 > 9.多元函数微分法及其应用 > 几何应用,[],
C01:K:888,C01,高等数学,knowledge,包含,888,C01:K:886,高等数学 > 9.多元函数微分法及其应用 > 几何应用 > 包含,[],
C01:K:890,C01,高等数学,knowledge,一元向量值函数,890,C01:K:888,高等数学 > 9.多元函数微分法及其应用 > 几何应用 > 包含 > 一元向量值函数,[],
C01:K:892,C01,高等数学,knowledge,空间曲线切线与法平面,892,C01:K:1832,高等数学 > 9.多元函数微分法及其应用 > 几何应用 > 包含 > 由参数方程求 > 空间曲线切线与法平面,[],
C01:K:894,C01,高等数学,knowledge,曲面切平面与法线,894,C01:K:1834,高等数学 > 9.多元函数微分法及其应用 > 几何应用 > 包含 > 由隐函数方程求 > 曲面切平面与法线,[],
C01:K:896,C01,高等数学,knowledge,引申,896,C01:K:890,高等数学 > 9.多元函数微分法及其应用 > 几何应用 > 包含 > 一元向量值函数 > 引申,[],
C01:K:898,C01,高等数学,knowledge,向量值函数的极限,898,C01:K:896,高等数学 > 9.多元函数微分法及其应用 > 几何应用 > 包含 > 一元向量值函数 > 引申 > 向量值函数的极限,[],
C01:K:900,C01,高等数学,knowledge,向量值函数连续性,900,C01:K:896,高等数学 > 9.多元函数微分法及其应用 > 几何应用 > 包含 > 一元向量值函数 > 引申 > 向量值函数连续性,[],
C01:K:902,C01,高等数学,knowledge,向量值函数的导数(导向量),902,C01:K:896,高等数学 > 9.多元函数微分法及其应用 > 几何应用 > 包含 > 一元向量值函数 > 引申 > 向量值函数的导数(导向量),[],
C01:K:914,C01,高等数学,knowledge,多元函数的极值,914,C01:K:778,高等数学 > 9.多元函数微分法及其应用 > 多元函数的极值,[],
C01:K:916,C01,高等数学,knowledge,方向导数,916,C01:K:888,高等数学 > 9.多元函数微分法及其应用 > 几何应用 > 包含 > 方向导数,[],
C01:K:917,C01,高等数学,knowledge,梯度,917,C01:K:888,高等数学 > 9.多元函数微分法及其应用 > 几何应用 > 包含 > 梯度,[],
C01:K:920,C01,高等数学,knowledge,引申,920,C01:K:916,高等数学 > 9.多元函数微分法及其应用 > 几何应用 > 包含 > 方向导数 > 引申,[],
C01:K:921,C01,高等数学,knowledge,方向余弦,921,C01:K:920,高等数学 > 9.多元函数微分法及其应用 > 几何应用 > 包含 > 方向导数 > 引申 > 方向余弦,[],
C01:K:924,C01,高等数学,knowledge,定理,924,C01:K:914,高等数学 > 9.多元函数微分法及其应用 > 多元函数的极值 > 定理,[],
C01:K:926,C01,高等数学,knowledge,必要条件,926,C01:K:924,高等数学 > 9.多元函数微分法及其应用 > 多元函数的极值 > 定理 > 必要条件,[],
C01:K:928,C01,高等数学,knowledge,充分条件,928,C01:K:924,高等数学 > 9.多元函数微分法及其应用 > 多元函数的极值 > 定理 > 充分条件,[],
C01:K:930,C01,高等数学,knowledge,特例,930,C01:K:914,高等数学 > 9.多元函数微分法及其应用 > 多元函数的极值 > 特例,[],
C01:K:932,C01,高等数学,knowledge,条件极值,932,C01:K:930,高等数学 > 9.多元函数微分法及其应用 > 多元函数的极值 > 特例 > 条件极值,[],
C01:K:934,C01,高等数学,knowledge,方法,934,C01:K:932,高等数学 > 9.多元函数微分法及其应用 > 多元函数的极值 > 特例 > 条件极值 > 方法,[],
C01:K:936,C01,高等数学,knowledge,拉格朗日乘数法,936,C01:K:934,高等数学 > 9.多元函数微分法及其应用 > 多元函数的极值 > 特例 > 条件极值 > 方法 > 拉格朗日乘数法,[],
C01:K:938,C01,高等数学,chapter,10.重积分,938,C01:K:101,高等数学 > 10.重积分,[],
C01:K:1003,C01,高等数学,knowledge,二重积分,1003,C01:K:938,高等数学 > 10.重积分 > 二重积分,[],
C01:K:1007,C01,高等数学,knowledge,定理,1007,C01:K:1003,高等数学 > 10.重积分 > 二重积分 > 定理,[],
C01:K:1009,C01,高等数学,knowledge,积分可加性,1009,C01:K:1841,高等数学 > 10.重积分 > 二重积分 > 性质 > 积分可加性,[],
C01:K:1011,C01,高等数学,knowledge,积分区域可加性,1011,C01:K:1841,高等数学 > 10.重积分 > 二重积分 > 性质 > 积分区域可加性,[],
C01:K:1013,C01,高等数学,knowledge,几何意义,1013,C01:K:1003,高等数学 > 10.重积分 > 二重积分 > 几何意义,[],
C01:K:1015,C01,高等数学,knowledge,二重积分大小比较,1015,C01:K:1841,高等数学 > 10.重积分 > 二重积分 > 性质 > 二重积分大小比较,[],
C01:K:1017,C01,高等数学,knowledge,二重积分估值不等式,1017,C01:K:1841,高等数学 > 10.重积分 > 二重积分 > 性质 > 二重积分估值不等式,[],
C01:K:1019,C01,高等数学,knowledge,二重积分中值定理,1019,C01:K:1007,高等数学 > 10.重积分 > 二重积分 > 定理 > 二重积分中值定理,[],
