id,course_id,course_name,source_id,label,source_label,entity_type,emmx_type,parent_id,depth,path,child_count,is_leaf,potential_duplicate_group,compressed_via_source_ids,image_ids
C01:K:585,C01,高等数学,585,可分离变量的微分方程,,knowledge,SubTopic,C01:K:583,2,高等数学 > 7.微分方程 > 可分离变量的微分方程,0,True,,[],[]
C01:K:587,C01,高等数学,587,齐次方程,,knowledge,SubTopic,C01:K:583,2,高等数学 > 7.微分方程 > 齐次方程,0,True,,[],[]
C01:K:589,C01,高等数学,589,一阶线性微分方程,,knowledge,SubTopic,C01:K:583,2,高等数学 > 7.微分方程 > 一阶线性微分方程,1,False,,[],[]
C01:K:591,C01,高等数学,591,可降阶的高阶微分方程,,knowledge,SubTopic,C01:K:607,4,高等数学 > 7.微分方程 > 高阶线性微分方程 > 包含 > 可降阶的高阶微分方程,1,False,,[],[]
C01:K:593,C01,高等数学,593,高阶线性微分方程,,knowledge,SubTopic,C01:K:583,2,高等数学 > 7.微分方程 > 高阶线性微分方程,2,False,,[],[]
C01:K:595,C01,高等数学,595,方法,,knowledge,SubTopic,C01:K:589,3,高等数学 > 7.微分方程 > 一阶线性微分方程 > 方法,1,False,,[],[]
C01:K:597,C01,高等数学,597,常数变易法,,knowledge,SubTopic,C01:K:595,4,高等数学 > 7.微分方程 > 一阶线性微分方程 > 方法 > 常数变易法,1,False,,[],[]
C01:K:599,C01,高等数学,599,包含,,knowledge,SubTopic,C01:K:591,5,高等数学 > 7.微分方程 > 高阶线性微分方程 > 包含 > 可降阶的高阶微分方程 > 包含,3,False,,[],[]
C01:K:601,C01,高等数学,601,(n)阶导型,,knowledge,SubTopic,C01:K:599,6,高等数学 > 7.微分方程 > 高阶线性微分方程 > 包含 > 可降阶的高阶微分方程 > 包含 > (n)阶导型,0,True,,[],[]
C01:K:603,C01,高等数学,603,不显含y型,,knowledge,SubTopic,C01:K:599,6,高等数学 > 7.微分方程 > 高阶线性微分方程 > 包含 > 可降阶的高阶微分方程 > 包含 > 不显含y型,0,True,,[],[]
C01:K:605,C01,高等数学,605,不显含x型,,knowledge,SubTopic,C01:K:599,6,高等数学 > 7.微分方程 > 高阶线性微分方程 > 包含 > 可降阶的高阶微分方程 > 包含 > 不显含x型,0,True,,[],[]
C01:K:607,C01,高等数学,607,包含,,knowledge,SubTopic,C01:K:593,3,高等数学 > 7.微分方程 > 高阶线性微分方程 > 包含,3,False,,[],[]
C01:K:609,C01,高等数学,609,二阶常系数齐次线性方程,,knowledge,SubTopic,C01:K:607,4,高等数学 > 7.微分方程 > 高阶线性微分方程 > 包含 > 二阶常系数齐次线性方程,1,False,,[],[]
C01:K:611,C01,高等数学,611,二阶常系数非齐次线性方程,,knowledge,SubTopic,C01:K:607,4,高等数学 > 7.微分方程 > 高阶线性微分方程 > 包含 > 二阶常系数非齐次线性方程,1,False,,[],[]
C01:K:614,C01,高等数学,614,方法,,knowledge,SubTopic,C01:K:609,5,高等数学 > 7.微分方程 > 高阶线性微分方程 > 包含 > 二阶常系数齐次线性方程 > 方法,1,False,,[],[]
C01:K:615,C01,高等数学,615,通解公式,,knowledge,SubTopic,C01:K:614,6,高等数学 > 7.微分方程 > 高阶线性微分方程 > 包含 > 二阶常系数齐次线性方程 > 方法 > 通解公式,0,True,,[],[]
C01:K:618,C01,高等数学,618,方法,,knowledge,SubTopic,C01:K:611,5,高等数学 > 7.微分方程 > 高阶线性微分方程 > 包含 > 二阶常系数非齐次线性方程 > 方法,2,False,,[],[]
C01:K:622,C01,高等数学,622,8.向量代数与空间解析几何,,chapter,MainTopic,C01:K:101,1,高等数学 > 8.向量代数与空间解析几何,6,False,,[],[]
C01:K:624,C01,高等数学,624,向量,,knowledge,SubTopic,C01:K:622,2,高等数学 > 8.向量代数与空间解析几何 > 向量,2,False,,[],[]
C01:K:629,C01,高等数学,629,包含,,knowledge,SubTopic,C01:K:624,3,高等数学 > 8.向量代数与空间解析几何 > 向量 > 包含,4,False,,[],[]
C01:K:630,C01,高等数学,630,模,,knowledge,SubTopic,C01:K:629,4,高等数学 > 8.向量代数与空间解析几何 > 向量 > 包含 > 模,1,False,,[],[]
C01:K:631,C01,高等数学,631,方向角,,knowledge,SubTopic,C01:K:629,4,高等数学 > 8.向量代数与空间解析几何 > 向量 > 包含 > 方向角,1,False,,[],[]
C01:K:632,C01,高等数学,632,投影,,knowledge,SubTopic,C01:K:629,4,高等数学 > 8.向量代数与空间解析几何 > 向量 > 包含 > 投影,0,True,,[],[]
C01:K:638,C01,高等数学,638,向量运算,,knowledge,SubTopic,C01:K:622,2,高等数学 > 8.向量代数与空间解析几何 > 向量运算,2,False,,[],[]
C01:K:644,C01,高等数学,644,高阶运算,,knowledge,SubTopic,C01:K:638,3,高等数学 > 8.向量代数与空间解析几何 > 向量运算 > 高阶运算,3,False,,[],[]
C01:K:645,C01,高等数学,645,数量积,,knowledge,SubTopic,C01:K:644,4,高等数学 > 8.向量代数与空间解析几何 > 向量运算 > 高阶运算 > 数量积,1,False,,[],[]
C01:K:646,C01,高等数学,646,向量积,,knowledge,SubTopic,C01:K:644,4,高等数学 > 8.向量代数与空间解析几何 > 向量运算 > 高阶运算 > 向量积,1,False,,[],[]
C01:K:648,C01,高等数学,648,混合积,,knowledge,SubTopic,C01:K:644,4,高等数学 > 8.向量代数与空间解析几何 > 向量运算 > 高阶运算 > 混合积,0,True,,[],[]
C01:K:650,C01,高等数学,650,平面及其方程,,knowledge,SubTopic,C01:K:622,2,高等数学 > 8.向量代数与空间解析几何 > 平面及其方程,1,False,,[],[]
C01:K:652,C01,高等数学,652,平面点法式方程,,knowledge,SubTopic,C01:K:672,4,高等数学 > 8.向量代数与空间解析几何 > 平面及其方程 > 包含 > 平面点法式方程,0,True,,[],[]
C01:K:654,C01,高等数学,654,平面的一般方程,,knowledge,SubTopic,C01:K:672,4,高等数学 > 8.向量代数与空间解析几何 > 平面及其方程 > 包含 > 平面的一般方程,0,True,,[],[]
C01:K:656,C01,高等数学,656,平面截距式方程,,knowledge,SubTopic,C01:K:672,4,高等数学 > 8.向量代数与空间解析几何 > 平面及其方程 > 包含 > 平面截距式方程,0,True,,[],[]
C01:K:658,C01,高等数学,658,两平面的夹角,,knowledge,SubTopic,C01:K:672,4,高等数学 > 8.向量代数与空间解析几何 > 平面及其方程 > 包含 > 两平面的夹角,1,False,,[],[]
C01:K:660,C01,高等数学,660,引申,,knowledge,SubTopic,C01:K:658,5,高等数学 > 8.向量代数与空间解析几何 > 平面及其方程 > 包含 > 两平面的夹角 > 引申,2,False,,[],[]
C01:K:662,C01,高等数学,662,平面垂直,,knowledge,SubTopic,C01:K:660,6,高等数学 > 8.向量代数与空间解析几何 > 平面及其方程 > 包含 > 两平面的夹角 > 引申 > 平面垂直,0,True,,[],[]
C01:K:664,C01,高等数学,664,平面平行,,knowledge,SubTopic,C01:K:660,6,高等数学 > 8.向量代数与空间解析几何 > 平面及其方程 > 包含 > 两平面的夹角 > 引申 > 平面平行,0,True,,[],[]
C01:K:666,C01,高等数学,666,空间直线及其方程,,knowledge,SubTopic,C01:K:622,2,高等数学 > 8.向量代数与空间解析几何 > 空间直线及其方程,1,False,,[],[]
C01:K:672,C01,高等数学,672,包含,,knowledge,SubTopic,C01:K:650,3,高等数学 > 8.向量代数与空间解析几何 > 平面及其方程 > 包含,4,False,,[],[]
C01:K:681,C01,高等数学,681,直线点向式方程,,knowledge,SubTopic,C01:K:688,4,高等数学 > 8.向量代数与空间解析几何 > 空间直线及其方程 > 包含 > 直线点向式方程,0,True,,[],[]
C01:K:682,C01,高等数学,682,直线的一般方程,,knowledge,SubTopic,C01:K:688,4,高等数学 > 8.向量代数与空间解析几何 > 空间直线及其方程 > 包含 > 直线的一般方程,0,True,,[],[]
C01:K:684,C01,高等数学,684,两直线的夹角,,knowledge,SubTopic,C01:K:688,4,高等数学 > 8.向量代数与空间解析几何 > 空间直线及其方程 > 包含 > 两直线的夹角,1,False,,[],[]
C01:K:685,C01,高等数学,685,引申,,knowledge,SubTopic,C01:K:684,5,高等数学 > 8.向量代数与空间解析几何 > 空间直线及其方程 > 包含 > 两直线的夹角 > 引申,2,False,,[],[]
C01:K:686,C01,高等数学,686,直线垂直,,knowledge,SubTopic,C01:K:685,6,高等数学 > 8.向量代数与空间解析几何 > 空间直线及其方程 > 包含 > 两直线的夹角 > 引申 > 直线垂直,0,True,,[],[]
C01:K:687,C01,高等数学,687,直线平行,,knowledge,SubTopic,C01:K:685,6,高等数学 > 8.向量代数与空间解析几何 > 空间直线及其方程 > 包含 > 两直线的夹角 > 引申 > 直线平行,0,True,,[],[]
C01:K:688,C01,高等数学,688,包含,,knowledge,SubTopic,C01:K:666,3,高等数学 > 8.向量代数与空间解析几何 > 空间直线及其方程 > 包含,4,False,,[],[]
C01:K:690,C01,高等数学,690,直线与平面夹角,,knowledge,SubTopic,C01:K:688,4,高等数学 > 8.向量代数与空间解析几何 > 空间直线及其方程 > 包含 > 直线与平面夹角,1,False,,[],[]
C01:K:697,C01,高等数学,697,引申,,knowledge,SubTopic,C01:K:690,5,高等数学 > 8.向量代数与空间解析几何 > 空间直线及其方程 > 包含 > 直线与平面夹角 > 引申,1,False,,[],[]
C01:K:698,C01,高等数学,698,直线与平面垂直,,knowledge,SubTopic,C01:K:697,6,高等数学 > 8.向量代数与空间解析几何 > 空间直线及其方程 > 包含 > 直线与平面夹角 > 引申 > 直线与平面垂直,0,True,,[],[]
C01:K:701,C01,高等数学,701,二次曲面（标准方程）,,knowledge,SubTopic,C01:K:1790,4,高等数学 > 8.向量代数与空间解析几何 > 空间曲面及其方程 > 包含 > 二次曲面（标准方程）,1,False,,[],[]
C01:K:703,C01,高等数学,703,包含,,knowledge,SubTopic,C01:K:701,5,高等数学 > 8.向量代数与空间解析几何 > 空间曲面及其方程 > 包含 > 二次曲面（标准方程） > 包含,2,False,,[],[]
C01:K:705,C01,高等数学,705,椭圆锥面、椭球面、椭球抛物面,,knowledge,SubTopic,C01:K:703,6,高等数学 > 8.向量代数与空间解析几何 > 空间曲面及其方程 > 包含 > 二次曲面（标准方程） > 包含 > 椭圆锥面、椭球面、椭球抛物面,0,True,,[],[]
C01:K:709,C01,高等数学,709,单叶双曲面、双叶双曲面、双曲抛物面,,knowledge,SubTopic,C01:K:703,6,高等数学 > 8.向量代数与空间解析几何 > 空间曲面及其方程 > 包含 > 二次曲面（标准方程） > 包含 > 单叶双曲面、双叶双曲面、双曲抛物面,0,True,,[],[]
C01:K:717,C01,高等数学,717,空间曲线及其方程,,knowledge,SubTopic,C01:K:622,2,高等数学 > 8.向量代数与空间解析几何 > 空间曲线及其方程,1,False,,[],[]
C01:K:725,C01,高等数学,725,包含,,knowledge,SubTopic,C01:K:717,3,高等数学 > 8.向量代数与空间解析几何 > 空间曲线及其方程 > 包含,3,False,,[],[]
C01:K:726,C01,高等数学,726,空间曲线一般方程,,knowledge,SubTopic,C01:K:725,4,高等数学 > 8.向量代数与空间解析几何 > 空间曲线及其方程 > 包含 > 空间曲线一般方程,0,True,,[],[]
C01:K:727,C01,高等数学,727,空间曲线参数方程,,knowledge,SubTopic,C01:K:725,4,高等数学 > 8.向量代数与空间解析几何 > 空间曲线及其方程 > 包含 > 空间曲线参数方程,0,True,,[],[]
C01:K:733,C01,高等数学,733,空间曲线在坐标面上的投影,,knowledge,SubTopic,C01:K:725,4,高等数学 > 8.向量代数与空间解析几何 > 空间曲线及其方程 > 包含 > 空间曲线在坐标面上的投影,0,True,,[],[]
C01:K:778,C01,高等数学,778,9.多元函数微分法及其应用,,chapter,MainTopic,C01:K:101,1,高等数学 > 9.多元函数微分法及其应用,9,False,,[],[]
C01:K:780,C01,高等数学,780,平面点集,,knowledge,SubTopic,C01:K:778,2,高等数学 > 9.多元函数微分法及其应用 > 平面点集,2,False,,[],[]
C01:K:782,C01,高等数学,782,关系,,knowledge,SubTopic,C01:K:780,3,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 关系,4,False,,[],[]
C01:K:784,C01,高等数学,784,内点,,knowledge,SubTopic,C01:K:782,4,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 关系 > 内点,0,True,,[],[]
C01:K:786,C01,高等数学,786,外点,,knowledge,SubTopic,C01:K:782,4,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 关系 > 外点,0,True,,[],[]
C01:K:788,C01,高等数学,788,边界点,,knowledge,SubTopic,C01:K:782,4,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 关系 > 边界点,1,False,,[],[]
C01:K:790,C01,高等数学,790,聚点,,knowledge,SubTopic,C01:K:782,4,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 关系 > 聚点,0,True,,[],[]
C01:K:792,C01,高等数学,792,引申,,knowledge,SubTopic,C01:K:788,5,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 关系 > 边界点 > 引申,1,False,,[],[]
C01:K:794,C01,高等数学,794,边界,,knowledge,SubTopic,C01:K:792,6,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 关系 > 边界点 > 引申 > 边界,0,True,,[],[]
C01:K:796,C01,高等数学,796,特例,,knowledge,SubTopic,C01:K:780,3,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 特例,7,False,,[],[]
C01:K:798,C01,高等数学,798,开集,,knowledge,SubTopic,C01:K:796,4,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 特例 > 开集,0,True,,[],[]
C01:K:800,C01,高等数学,800,闭集,,knowledge,SubTopic,C01:K:796,4,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 特例 > 闭集,0,True,,[],[]
C01:K:802,C01,高等数学,802,连通集,,knowledge,SubTopic,C01:K:796,4,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 特例 > 连通集,0,True,,[],[]
C01:K:804,C01,高等数学,804,开区域,,knowledge,SubTopic,C01:K:796,4,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 特例 > 开区域,0,True,,[],[]
C01:K:806,C01,高等数学,806,闭区域,,knowledge,SubTopic,C01:K:796,4,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 特例 > 闭区域,0,True,,[],[]
C01:K:808,C01,高等数学,808,有界集,,knowledge,SubTopic,C01:K:796,4,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 特例 > 有界集,0,True,,[],[]
C01:K:810,C01,高等数学,810,无界集,,knowledge,SubTopic,C01:K:796,4,高等数学 > 9.多元函数微分法及其应用 > 平面点集 > 特例 > 无界集,0,True,,[],[]
C01:K:812,C01,高等数学,812,二元函数,,knowledge,SubTopic,C01:K:778,2,高等数学 > 9.多元函数微分法及其应用 > 二元函数,0,True,,[],[]
C01:K:814,C01,高等数学,814,二重极限,,knowledge,SubTopic,C01:K:778,2,高等数学 > 9.多元函数微分法及其应用 > 二重极限,0,True,,[],[]
C01:K:816,C01,高等数学,816,二元函数连续性,,knowledge,SubTopic,C01:K:778,2,高等数学 > 9.多元函数微分法及其应用 > 二元函数连续性,2,False,,[],[]
C01:K:818,C01,高等数学,818,否定义,,knowledge,SubTopic,C01:K:816,3,高等数学 > 9.多元函数微分法及其应用 > 二元函数连续性 > 否定义,1,False,,[],[]
C01:K:820,C01,高等数学,820,二元函数间断点,,knowledge,SubTopic,C01:K:818,4,高等数学 > 9.多元函数微分法及其应用 > 二元函数连续性 > 否定义 > 二元函数间断点,0,True,,[],[]
C01:K:822,C01,高等数学,822,定理,,knowledge,SubTopic,C01:K:816,3,高等数学 > 9.多元函数微分法及其应用 > 二元函数连续性 > 定理,2,False,,[],[]
C01:K:824,C01,高等数学,824,有界性与最大值最小值定理,,knowledge,SubTopic,C01:K:822,4,高等数学 > 9.多元函数微分法及其应用 > 二元函数连续性 > 定理 > 有界性与最大值最小值定理,0,True,,[],[]
C01:K:826,C01,高等数学,826,介值定理,,knowledge,SubTopic,C01:K:822,4,高等数学 > 9.多元函数微分法及其应用 > 二元函数连续性 > 定理 > 介值定理,0,True,,[],[]
C01:K:830,C01,高等数学,830,偏导数,,knowledge,SubTopic,C01:K:778,2,高等数学 > 9.多元函数微分法及其应用 > 偏导数,1,False,,[],[]
C01:K:832,C01,高等数学,832,特例,,knowledge,SubTopic,C01:K:830,3,高等数学 > 9.多元函数微分法及其应用 > 偏导数 > 特例,2,False,,[],[]
C01:K:834,C01,高等数学,834,高阶偏导数,,knowledge,SubTopic,C01:K:832,4,高等数学 > 9.多元函数微分法及其应用 > 偏导数 > 特例 > 高阶偏导数,1,False,,[],[]
C01:K:836,C01,高等数学,836,包含,,knowledge,SubTopic,C01:K:834,5,高等数学 > 9.多元函数微分法及其应用 > 偏导数 > 特例 > 高阶偏导数 > 包含,2,False,,[],[]
C01:K:838,C01,高等数学,838,二阶偏导数,,knowledge,SubTopic,C01:K:836,6,高等数学 > 9.多元函数微分法及其应用 > 偏导数 > 特例 > 高阶偏导数 > 包含 > 二阶偏导数,0,True,,[],[]
C01:K:840,C01,高等数学,840,n阶偏导数,,knowledge,SubTopic,C01:K:836,6,高等数学 > 9.多元函数微分法及其应用 > 偏导数 > 特例 > 高阶偏导数 > 包含 > n阶偏导数,0,True,,[],[]
C01:K:843,C01,高等数学,843,全微分,,knowledge,SubTopic,C01:K:778,2,高等数学 > 9.多元函数微分法及其应用 > 全微分,1,False,,[],[]
C01:K:845,C01,高等数学,845,定理,,knowledge,SubTopic,C01:K:843,3,高等数学 > 9.多元函数微分法及其应用 > 全微分 > 定理,3,False,,[],[]
C01:K:847,C01,高等数学,847,必要条件,,knowledge,SubTopic,C01:K:845,4,高等数学 > 9.多元函数微分法及其应用 > 全微分 > 定理 > 必要条件,0,True,,[],[]
C01:K:849,C01,高等数学,849,充分条件,,knowledge,SubTopic,C01:K:845,4,高等数学 > 9.多元函数微分法及其应用 > 全微分 > 定理 > 充分条件,0,True,,[],[]
C01:K:856,C01,高等数学,856,多元复合函数偏导,,knowledge,SubTopic,C01:K:832,4,高等数学 > 9.多元函数微分法及其应用 > 偏导数 > 特例 > 多元复合函数偏导,1,False,,[],[]
C01:K:858,C01,高等数学,858,包含,,knowledge,SubTopic,C01:K:856,5,高等数学 > 9.多元函数微分法及其应用 > 偏导数 > 特例 > 多元复合函数偏导 > 包含,3,False,,[],[]
C01:K:860,C01,高等数学,860,一元与多元,,knowledge,SubTopic,C01:K:858,6,高等数学 > 9.多元函数微分法及其应用 > 偏导数 > 特例 > 多元复合函数偏导 > 包含 > 一元与多元,0,True,,[],[]
C01:K:862,C01,高等数学,862,多元与多元,,knowledge,SubTopic,C01:K:858,6,高等数学 > 9.多元函数微分法及其应用 > 偏导数 > 特例 > 多元复合函数偏导 > 包含 > 多元与多元,0,True,,[],[]
C01:K:864,C01,高等数学,864,一元、多元与多元,,knowledge,SubTopic,C01:K:858,6,高等数学 > 9.多元函数微分法及其应用 > 偏导数 > 特例 > 多元复合函数偏导 > 包含 > 一元、多元与多元,0,True,,[],[]
C01:K:866,C01,高等数学,866,全微分形式不变性,,knowledge,SubTopic,C01:K:845,4,高等数学 > 9.多元函数微分法及其应用 > 全微分 > 定理 > 全微分形式不变性,0,True,,[],[]
C01:K:868,C01,高等数学,868,隐函数求导,,knowledge,SubTopic,C01:K:778,2,高等数学 > 9.多元函数微分法及其应用 > 隐函数求导,1,False,,[],[]
C01:K:870,C01,高等数学,870,包含,,knowledge,SubTopic,C01:K:868,3,高等数学 > 9.多元函数微分法及其应用 > 隐函数求导 > 包含,2,False,,[],[]
C01:K:872,C01,高等数学,872,一个方程给出,,knowledge,SubTopic,C01:K:870,4,高等数学 > 9.多元函数微分法及其应用 > 隐函数求导 > 包含 > 一个方程给出,1,False,,[],[]
C01:K:874,C01,高等数学,874,方程组给出,,knowledge,SubTopic,C01:K:870,4,高等数学 > 9.多元函数微分法及其应用 > 隐函数求导 > 包含 > 方程组给出,1,False,,[],[]
