id,course_id,course_name,source_shape_id,source_id,source_entity_type,source_label,target_id,target_entity_type,target_label,relation_text,raw_relation_text,relation_status,direction,source_resolution,target_resolution
C21:R:4135,C21,微机原理,4135,C21:K:2840,chapter,半导体存储器存储器是计算机系统的记忆设备，存放计算机要执行的指令、处理的数据、运算结果和需要保存的信息。,C21:K:1729,chapter,微处理器与总线处理器是计算机系统核心部件，控制协调整个计算机的工作，总线是计算机系统各部件之间传输地址、数据和控制信息的公共通路。,基于微处理器的系统都有存储器,基于微处理器的系统都有存储器,named,forward,direct,direct
C21:R:4137,C21,微机原理,4137,C21:F:4136,floating_root,数电,C21:K:2840,chapter,半导体存储器存储器是计算机系统的记忆设备，存放计算机要执行的指令、处理的数据、运算结果和需要保存的信息。,原理,原理,named,forward,direct,direct
C21:R:4138,C21,微机原理,4138,C21:K:3648,chapter,可编程数字接口CPU与外部设备之间信息交换通过接口电路来完成，通过接口接收外部设备送出的信息，又将信息发送给外设,C21:K:1729,chapter,微处理器与总线处理器是计算机系统核心部件，控制协调整个计算机的工作，总线是计算机系统各部件之间传输地址、数据和控制信息的公共通路。,CPU与外部设备之间信息交换通过接口电路完成,CPU与外部设备之间信息交换通过接口电路完成,named,forward,direct,direct
C21:R:4072,C21,微机原理,4072,C21:K:793,knowledge,处理器控制类指令,C21:F:2394,floating_root,8088寄存器,可以修改标志寄存器,可以修改标志寄存器,named,forward,direct,direct
C21:R:4074,C21,微机原理,4074,C21:F:4073,floating_root,汇编语言,C21:K:2523,chapter,汇编语言程序设计机器语言用二进制码来表示指令和数据，是硬件系统唯一能够直接理解和执行的语言，但不直观、不易理解和记忆，汇编语言弥补机器语言的缺点，使用指令助记符、伪指令、标号等书写程序。,包含,包含,named,forward,direct,direct
C21:R:4087,C21,微机原理,4087,C21:K:4085,knowledge,可编程中断控制器8259A,C21:K:3521,knowledge,8088/8086中断系统,对8086/8088系统中可屏蔽中断进行管理,对8086/8088系统中可屏蔽中断进行管理,named,forward,direct,direct
C22:R:1196,C22,汇编语言,1196,C22:K:128,knowledge,指令和数据,C22:K:190,knowledge,各类存储芯片,存储,存储,named,forward,direct,direct
C22:R:1197,C22,汇编语言,1197,C22:K:190,knowledge,各类存储芯片,C22:K:210,knowledge,物理地址地址转换,,标签,unlabeled,forward,direct,direct
C22:R:1199,C22,汇编语言,1199,C22:K:210,knowledge,物理地址地址转换,C22:K:198,knowledge,内存地址空间,所有物理地址构成内存地址空间,所有物理地址构成内存地址空间,named,forward,direct,direct
C22:R:1229,C22,汇编语言,1229,C22:K:300,knowledge,数据段,C22:K:1200,knowledge,段,段分为代码段和数据段,段分为代码段和数据段,named,forward,direct,direct
C22:R:1263,C22,汇编语言,1263,C22:K:304,knowledge,栈栈是逻辑上规定的，这里的栈是从cpu和寄存器的角度出发是如何实现的,C22:K:571,knowledge,在代码段中使用栈,,标签,unlabeled,forward,direct,direct
C22:R:1264,C22,汇编语言,1264,C22:K:669,knowledge,寻址方式,C22:K:671,knowledge,处理的数据在什么地方如何定址,,标签,unlabeled,forward,direct,direct
C22:R:1267,C22,汇编语言,1267,C22:K:714,knowledge,转移行为,C22:K:120,chapter,10.call和ret指令上面都是普通的转移指令，这两个是设计子程序的指令,,标签,unlabeled,forward,direct,direct
C22:R:1268,C22,汇编语言,1268,C22:K:304,knowledge,栈栈是逻辑上规定的，这里的栈是从cpu和寄存器的角度出发是如何实现的,C22:K:120,chapter,10.call和ret指令上面都是普通的转移指令，这两个是设计子程序的指令,,标签,unlabeled,forward,direct,direct
C22:R:1275,C22,汇编语言,1275,C22:K:1021,knowledge,CPU根据中断类型码定位中断处理程序，CPU设计者必须在终中断信息和其处理程序的入口地址之间建立某种联系,C22:K:841,knowledge,中断向量表,,标签,unlabeled,forward,direct,direct
C22:R:1276,C22,汇编语言,1276,C22:K:1045,knowledge,iret指令,C22:K:800,knowledge,ret和retf,ret为子程序返回指令，iret为中断服务子程序返回指令,ret为子程序返回指令，iret为中断服务子程序返回指令,named,forward,direct,direct
C22:R:1279,C22,汇编语言,1279,C22:K:855,knowledge,由CPU外部器件引起的中断称为外中断,C22:K:780,chapter,13.端口,CPU通过端口和外部设备联系,CPU通过端口和外部设备联系,named,forward,direct,direct
C22:R:1290,C22,汇编语言,1290,C22:K:509,knowledge,[BX]通用寄存器,C22:K:114,chapter,7.更灵活的定位内存地址的方法前面讲了[bx]这样的定址方式，这里介绍更灵活的内存定址方式，可以方便一些数据结构的处理,,标签,unlabeled,forward,direct,direct
C22:R:1296,C22,汇编语言,1296,C22:K:1291,knowledge,使用操作系统分配的空间,C22:F:1295,floating_root,操作系统,,标签,unlabeled,forward,direct,direct
C22:R:1308,C22,汇编语言,1308,C22:K:304,knowledge,栈栈是逻辑上规定的，这里的栈是从cpu和寄存器的角度出发是如何实现的,C22:F:1307,floating_root,数据结构主要介绍了栈的数据结构以及操作,,标签,unlabeled,forward,direct,direct
C22:R:1311,C22,汇编语言,1311,C22:SUM:1192,summary_block,中断处理从物理层面介绍了中断处理,C22:F:1310,floating_root,计算机组成原理主要从逻辑层面介绍了中断处理的实现方法,,标签,unlabeled,forward,direct,direct
C22:R:1329,C22,汇编语言,1329,C22:K:1318,knowledge,cpu的逻辑结构,C22:F:1328,floating_root,计算机组成原理,,标签,unlabeled,forward,direct,direct
C22:R:1331,C22,汇编语言,1331,C22:K:112,chapter,5.包含多个段的程序前面的程序都只有一个代码段，段中只含代码，这一章介绍如何同时使用代码和访问数据,C22:F:1330,floating_root,C语言,,标签,unlabeled,forward,direct,direct
C22:R:1333,C22,汇编语言,1333,C22:K:101,course_root,汇编语言,C22:F:1332,floating_root,微机原理,,标签,unlabeled,forward,direct,direct
C23:R:559,C23,数字电子技术,559,C23:K:308,knowledge,MOS管,C23:K:310,knowledge,CMOS反相器（非门）,构成,构成,named,forward,direct,direct
C23:R:560,C23,数字电子技术,560,C23:K:310,knowledge,CMOS反相器（非门）,C23:K:420,knowledge,CMOS集成电路,构成,构成,named,forward,direct,direct
C23:R:561,C23,数字电子技术,561,C23:K:430,knowledge,双极型三极管（晶体三极管）,C23:K:432,knowledge,TTL反相器,构成,构成,named,forward,direct,direct
C23:R:1251,C23,数字电子技术,1251,C23:K:308,knowledge,MOS管,C23:F:1250,floating_root,模拟电子技术,,标签,unlabeled,forward,direct,direct
C23:R:1262,C23,数字电子技术,1262,C23:K:104,chapter,逻辑代数,C23:F:1261,floating_root,离散数学,,标签,unlabeled,forward,direct,direct
C23:R:1283,C23,数字电子技术,1283,C23:K:418,knowledge,TTL门电路,C23:K:514,knowledge,不同类型数字集成电路间的接口,,标签,unlabeled,forward,direct,direct
C23:R:1284,C23,数字电子技术,1284,C23:K:286,knowledge,CMOS门电路,C23:K:514,knowledge,不同类型数字集成电路间的接口,,标签,unlabeled,forward,direct,direct
C23:R:1287,C23,数字电子技术,1287,C23:K:106,chapter,门电路实现基本逻辑运算的电路,C23:K:108,chapter,组合逻辑电路,组成,组成,named,forward,direct,direct
C23:R:1294,C23,数字电子技术,1294,C23:K:532,knowledge,分析方法给定一个的逻辑电路，如何分析出其功能,C23:K:628,knowledge,设计方法给定一个实际的逻辑问题，如何设计它的最简逻辑电路,互逆,互逆,named,forward,direct,direct
C23:R:1310,C23,数字电子技术,1310,C23:K:608,knowledge,加法器,C23:F:1309,floating_root,计算机组成原理,,标签,unlabeled,forward,direct,direct
C23:R:1314,C23,数字电子技术,1314,C23:K:630,knowledge,层次化和模块化的设计方法,C23:F:1313,floating_root,软件工程,,标签,unlabeled,forward,direct,direct
C23:R:1326,C23,数字电子技术,1326,C23:K:110,chapter,半导体存储电路,C23:F:1325,floating_root,计算机组成原理,,标签,unlabeled,forward,direct,direct
C23:R:1330,C23,数字电子技术,1330,C23:K:106,chapter,门电路实现基本逻辑运算的电路,C23:K:668,knowledge,SR锁存器,,标签,unlabeled,forward,direct,direct
C23:R:1332,C23,数字电子技术,1332,C23:K:670,knowledge,触发器,C23:F:1331,floating_root,数据库,区别,区别,named,forward,direct,direct
C23:R:1335,C23,数字电子技术,1335,C23:K:668,knowledge,SR锁存器,C23:K:670,knowledge,触发器,组成,组成,named,forward,direct,direct
C23:R:1348,C23,数字电子技术,1348,C23:K:670,knowledge,触发器,C23:K:1344,knowledge,寄存器,组成,组成,named,forward,direct,direct
C23:R:1356,C23,数字电子技术,1356,C23:F:1355,floating_root,汇编语言,C23:K:1344,knowledge,寄存器,物理结构,物理结构,named,forward,direct,direct
C23:R:1379,C23,数字电子技术,1379,C23:K:931,knowledge,移位寄存器,C23:F:1378,floating_root,计算机组成原理,,标签,unlabeled,forward,direct,direct
C23:R:1393,C23,数字电子技术,1393,C23:K:112,chapter,脉冲波形的产生和整形电路仅限于介绍矩形脉冲的产生和整形电路,C23:F:1392,floating_root,模拟电子技术,,标签,unlabeled,forward,direct,direct
C23:R:1417,C23,数字电子技术,1417,C23:K:1007,knowledge,多谐振荡电路,C23:FI:1415,floating_item,正弦波振荡电路,属于,属于,named,forward,direct,direct
C23:R:1418,C23,数字电子技术,1418,C23:FI:1405,floating_item,电压比较器,C23:K:1003,knowledge,施密特触发电路,构成,构成,named,forward,direct,direct
C23:R:1419,C23,数字电子技术,1419,C23:FI:1407,floating_item,基本运算电路,C23:K:1005,knowledge,单稳态电路,构成,构成,named,forward,direct,direct
C23:R:1421,C23,数字电子技术,1421,C23:K:108,chapter,组合逻辑电路,C23:K:110,chapter,半导体存储电路,半导体存储电路是一种组合逻辑电路,半导体存储电路是一种组合逻辑电路,named,forward,direct,direct
C23:R:1422,C23,数字电子技术,1422,C23:K:664,chapter,时序逻辑电路,C23:K:112,chapter,脉冲波形的产生和整形电路仅限于介绍矩形脉冲的产生和整形电路,应用,应用,named,forward,direct,direct
C23:R:1426,C23,数字电子技术,1426,C23:K:1123,knowledge,权电阻网络D/A转换器,C23:K:1125,knowledge,倒T形电阻网络D/A转换器,,标签,unlabeled,forward,direct,direct
C23:R:1427,C23,数字电子技术,1427,C23:K:1125,knowledge,倒T形电阻网络D/A转换器,C23:K:1127,knowledge,权电流型D/A转换器,,标签,unlabeled,forward,direct,direct
C23:R:1429,C23,数字电子技术,1429,C23:K:1064,knowledge,A/D转换器,C23:F:1428,floating_root,计算机网络,,标签,unlabeled,forward,direct,direct
C23:R:1435,C23,数字电子技术,1435,C23:K:114,chapter,数-模和模-数转换,C23:F:1434,floating_root,微机原理,,标签,unlabeled,forward,direct,direct
C23:R:1440,C23,数字电子技术,1440,C23:K:1169,knowledge,不同类型的转换器,C23:K:1171,knowledge,转换精度与转换速度,性能分析,性能分析,named,forward,direct,direct
C23:R:1441,C23,数字电子技术,1441,C23:K:1062,knowledge,D/A转换器,C23:K:1064,knowledge,A/D转换器,互逆,互逆,named,forward,direct,direct
C23:R:1443,C23,数字电子技术,1443,C23:K:664,chapter,时序逻辑电路,C23:F:1442,floating_root,嵌入式,,标签,unlabeled,forward,direct,direct
C23:R:1445,C23,数字电子技术,1445,C23:K:106,chapter,门电路实现基本逻辑运算的电路,C23:F:1444,floating_root,嵌入式,,标签,unlabeled,forward,direct,direct
C23:R:1447,C23,数字电子技术,1447,C23:K:102,chapter,数制与码制,C23:F:1446,floating_root,计算机组成原理,,标签,unlabeled,forward,direct,direct
C23:R:1449,C23,数字电子技术,1449,C23:K:102,chapter,数制与码制,C23:F:1448,floating_root,微机原理,,标签,unlabeled,forward,direct,direct
C23:R:1451,C23,数字电子技术,1451,C23:K:108,chapter,组合逻辑电路,C23:F:1450,floating_root,计算机组成原理,,标签,unlabeled,forward,direct,direct
C23:R:1455,C23,数字电子技术,1455,C23:K:110,chapter,半导体存储电路,C23:F:1454,floating_root,微机原理,,标签,unlabeled,forward,direct,direct
C23:R:1457,C23,数字电子技术,1457,C23:K:110,chapter,半导体存储电路,C23:F:1456,floating_root,嵌入式,,标签,unlabeled,forward,direct,direct
C23:R:1459,C23,数字电子技术,1459,C23:K:664,chapter,时序逻辑电路,C23:F:1458,floating_root,计算机组成原理,,标签,unlabeled,forward,direct,direct
C23:R:1463,C23,数字电子技术,1463,C23:K:933,knowledge,计数器,C23:F:1462,floating_root,计算机组成原理,,标签,unlabeled,forward,direct,direct
C24:R:1286,C24,模拟电子技术,1286,C24:K:104,chapter,2.基本放大电路,C24:K:106,chapter,3.集成运算放大电路,组成,组成,named,forward,direct,direct
C24:R:1287,C24,模拟电子技术,1287,C24:K:175,knowledge,PN结,C24:K:264,knowledge,二极管,组成,组成,named,forward,direct,direct
C24:R:1289,C24,模拟电子技术,1289,C24:K:175,knowledge,PN结,C24:K:262,knowledge,晶体三极管最主要的作用是放大电流,组成,组成,named,forward,direct,direct
C24:R:1290,C24,模拟电子技术,1290,C24:K:175,knowledge,PN结,C24:K:350,knowledge,场效应管,组成,组成,named,forward,direct,direct
C24:R:1291,C24,模拟电子技术,1291,C24:K:138,knowledge,本征半导体本征半导体掺杂后形成两种杂志半导体，两种杂质半导体构成PN结,C24:K:150,knowledge,杂质半导体,掺杂,掺杂,named,forward,direct,direct
C24:R:1292,C24,模拟电子技术,1292,C24:K:936,knowledge,电压比较器,C24:K:1074,knowledge,矩形波发生电路,基本单元电路,基本单元电路,named,forward,direct,direct
C24:R:1293,C24,模拟电子技术,1293,C24:K:162,knowledge,N型半导体,C24:K:164,knowledge,P型半导体,相反,相反,named,forward,direct,direct
C24:R:1301,C24,模拟电子技术,1301,C24:K:150,knowledge,杂质半导体,C24:K:175,knowledge,PN结,,标签,unlabeled,forward,direct,direct
C24:R:1308,C24,模拟电子技术,1308,C24:K:262,knowledge,晶体三极管最主要的作用是放大电流,C24:K:479,knowledge,晶体管单管放大电路的三种基本接法,,标签,unlabeled,forward,direct,direct
C24:R:1309,C24,模拟电子技术,1309,C24:K:350,knowledge,场效应管,C24:K:489,knowledge,场效应管放大电路,,标签,unlabeled,forward,direct,direct
C24:R:1310,C24,模拟电子技术,1310,C24:K:479,knowledge,晶体管单管放大电路的三种基本接法,C24:K:507,knowledge,多级放大电路实际应用中，单级放大电路往往不能满足我们的需求,,标签,unlabeled,forward,direct,direct
C24:R:1424,C24,模拟电子技术,1424,C24:K:106,chapter,3.集成运算放大电路,C24:K:744,knowledge,四种基本组态反馈的引入方式主要有四种,组成,组成,named,forward,direct,direct
C24:R:1450,C24,模拟电子技术,1450,C24:K:106,chapter,3.集成运算放大电路,C24:K:809,knowledge,基本运算电路,,标签,unlabeled,forward,direct,direct
C24:R:1451,C24,模拟电子技术,1451,C24:K:728,knowledge,分类,C24:K:730,knowledge,判断,,标签,unlabeled,forward,direct,direct
C24:R:1463,C24,模拟电子技术,1463,C24:K:819,knowledge,积分运算电路和微分运算电路,C24:K:932,knowledge,非正弦波发生电路,,标签,unlabeled,forward,direct,direct
C24:R:1464,C24,模拟电子技术,1464,C24:K:815,knowledge,比例运算电路,C24:K:932,knowledge,非正弦波发生电路,,标签,unlabeled,forward,direct,direct
C24:R:1465,C24,模拟电子技术,1465,C24:K:1074,knowledge,矩形波发生电路,C24:K:1076,knowledge,三角波发生电路,,标签,unlabeled,forward,direct,direct
C24:R:1466,C24,模拟电子技术,1466,C24:K:1074,knowledge,矩形波发生电路,C24:K:1078,knowledge,锯齿波发生电路,,标签,unlabeled,forward,direct,direct
C24:R:1473,C24,模拟电子技术,1473,C24:K:573,knowledge,零点漂移现象,C24:K:575,knowledge,差分放大电路,解决方法,解决方法,named,forward,direct,direct
C24:R:1518,C24,模拟电子技术,1518,C24:K:1155,knowledge,互补功率放大电路就是直接耦合互补输出级电路,C24:K:1476,knowledge,直接耦合互补输出级,,标签,unlabeled,forward,direct,direct
C24:R:1595,C24,模拟电子技术,1595,C24:K:1141,knowledge,无输出变压器的功率放大电路,C24:K:1157,knowledge,使用最广泛的是无输出电容的功率放大电路（OCL）,,标签,unlabeled,forward,direct,direct
C24:R:1622,C24,模拟电子技术,1622,C24:K:978,chapter,9.直流电源,C24:K:699,chapter,8.功率放大电路,为输出级提供能源,为输出级提供能源,named,forward,direct,direct
C24:R:1625,C24,模拟电子技术,1625,C24:K:885,knowledge,滤波电路,C24:F:1624,floating_root,数字图像处理,,标签,unlabeled,forward,direct,direct
C24:R:1631,C24,模拟电子技术,1631,C24:K:102,chapter,1.半导体基础介绍一些半导体器件,C24:F:1630,floating_root,嵌入式,,标签,unlabeled,forward,direct,direct
C24:R:1633,C24,模拟电子技术,1633,C24:K:102,chapter,1.半导体基础介绍一些半导体器件,C24:F:1632,floating_root,数字电子技术,,标签,unlabeled,forward,direct,direct
C25:R:1979,C25,数字图像处理,1979,C25:ANCH:1092,structural_anchor,无文字结构节点 1092,C25:ANCH:1095,structural_anchor,无文字结构节点 1095,傅里叶变换,傅里叶变换,named,forward,anchor,anchor
C25:R:1980,C25,数字图像处理,1980,C25:ANCH:1095,structural_anchor,无文字结构节点 1095,C25:ANCH:1098,structural_anchor,无文字结构节点 1098,反傅里叶变换,反傅里叶变换,named,forward,direct,anchor
C25:R:1981,C25,数字图像处理,1981,C25:K:1101,knowledge,缺点,C25:K:1105,knowledge,最小均方误差滤波,解决高噪声恢复问题,解决高噪声恢复问题,named,forward,direct,direct
C25:R:1982,C25,数字图像处理,1982,C25:K:1217,knowledge,变换,C25:K:1195,knowledge,方法包括,,,unlabeled,forward,direct,direct
C25:R:1983,C25,数字图像处理,1983,C25:K:1522,knowledge,HSI颜色模型,C25:K:1514,knowledge,RGB颜色模型,相互转换,相互转换,named,forward,direct,direct
C25:R:1986,C25,数字图像处理,1986,C25:K:1711,knowledge,灰度共生矩阵,C25:K:1713,knowledge,共生矩阵二次统计量,在灰度共生矩阵的基础上再提取纹理特征量,在灰度共生矩阵的基础上再提取纹理特征量,named,forward,direct,direct
C25:R:1987,C25,数字图像处理,1987,C25:K:1773,knowledge,差分码,C25:K:1729,knowledge,链码表达,1阶差分码相当于链码旋转归一化,1阶差分码相当于链码旋转归一化,named,forward,direct,direct
C25:R:1988,C25,数字图像处理,1988,C25:K:1781,knowledge,形状数,C25:K:1729,knowledge,链码表达,基于,基于,named,forward,direct,direct
C25:R:1989,C25,数字图像处理,1989,C25:K:1781,knowledge,形状数,C25:K:1773,knowledge,差分码,形状数是值最小的(链码)差分码,形状数是值最小的(链码)差分码,named,forward,direct,direct
C25:R:1990,C25,数字图像处理,1990,C25:F:2915,floating_root,高数,C25:K:1814,knowledge,将最小二阶矩轴定义为较长物体的方向,找出一条最小惯量的直线,找出一条最小惯量的直线,named,forward,direct,direct
C25:R:1991,C25,数字图像处理,1991,C25:F:1889,floating_root,计算机图形学,C25:K:101,course_root,数字图像处理,数字图像处理是对已有图像的变换分析，计算机图形学是图形的从无到有的构造，从数据到图像。,数字图像处理是对已有图像的变换分析，计算机图形学是图形的从无到有的构造，从数据到图像。,named,forward,direct,direct
C25:R:1992,C25,数字图像处理,1992,C25:K:506,knowledge,二维离散傅里叶变换,C25:K:486,knowledge,一维离散傅里叶变换,连续运用两次一维DFT实现二维DFT,连续运用两次一维DFT实现二维DFT,named,forward,direct,direct
C25:R:1993,C25,数字图像处理,1993,C25:K:682,knowledge,空间域平滑滤波器,C25:K:720,knowledge,空间域锐化滤波器,图像平滑通过积分过程使得图像边缘模糊， 图像锐化则通过微分而使图像边缘突出、清晰,图像平滑通过积分过程使得图像边缘模糊， 图像锐化则通过微分而使图像边缘突出、清晰,named,forward,direct,direct
C25:R:1994,C25,数字图像处理,1994,C25:K:614,chapter,图像增强在空间域或频率域对图像进行增强，增强图像视觉效果,C25:K:861,chapter,图像复原图像退化后，通过相应的数学模型对图像信号处理，使图像恢复原本面貌,图像增强不需考虑退化原因，只需图像进行增强；图像复原则需要了解图像退化机制等先验知识再逆处理，二者目的都是改善图像质量。,图像增强不需考虑退化原因，只需图像进行增强；图像复原则需要了解图像退化机制等先验知识再逆处理，二者目的都是改善图像质量。,named,forward,direct,direct
C25:R:1995,C25,数字图像处理,1995,C25:K:1627,knowledge,灰度直方图,C25:F:1903,floating_root,RGB颜色模型,在RGB空间中计算,在RGB空间中计算,named,forward,direct,direct
C25:R:1996,C25,数字图像处理,1996,C25:ANCH:1329,structural_anchor,无文字结构节点 1329,C25:FI:1950,floating_item,梯度,梯度确定边缘像素相似性,梯度确定边缘像素相似性,named,forward,anchor,direct
C25:R:1997,C25,数字图像处理,1997,C25:K:1304,knowledge,高斯拉普拉斯算子（LOG）,C25:K:1288,knowledge,拉普拉斯算子,结合拉普拉斯算子和高斯低通滤波器,结合拉普拉斯算子和高斯低通滤波器,named,forward,direct,direct
C25:R:2000,C25,数字图像处理,2000,C25:K:1111,knowledge,近似公式,C25:F:1912,floating_root,高数,推导公式,推导公式,named,forward,direct,direct
C25:R:2001,C25,数字图像处理,2001,C25:F:1915,floating_root,计算机图形学,C25:K:324,knowledge,像素间的关系,种子填充法同样利用像素间的关系,种子填充法同样利用像素间的关系,named,forward,direct,direct
C25:R:2002,C25,数字图像处理,2002,C25:F:1918,floating_root,数据结构,C25:K:1173,knowledge,霍夫曼编码,运用到,运用到,named,forward,direct,direct
C25:R:2004,C25,数字图像处理,2004,C25:SUM:150,summary_block,二者的有机结合,C25:K:146,knowledge,光电结合处理,形成,形成,named,forward,direct,direct
C25:R:2005,C25,数字图像处理,2005,C25:B:106,boundary_group,,C25:K:119,knowledge,图像,图和像的结合,图和像的结合,named,forward,group,direct
C25:R:2006,C25,数字图像处理,2006,C25:K:121,knowledge,图像处理,C25:K:151,knowledge,图像分析,更高一级的处理过程,更高一级的处理过程,named,forward,direct,direct
C25:R:2007,C25,数字图像处理,2007,C25:K:463,chapter,图像变换傅里叶变换建立函数在空间域与频率域之间的转换关系,C25:F:1926,floating_root,高数,,,unlabeled,forward,direct,direct
C25:R:2008,C25,数字图像处理,2008,C25:K:834,knowledge,理想高通滤波器,C25:K:843,knowledge,butterworth高通滤波器,BHPF比IHPF平滑边缘失真小,BHPF比IHPF平滑边缘失真小,named,forward,direct,direct
C25:R:2009,C25,数字图像处理,2009,C25:K:843,knowledge,butterworth高通滤波器,C25:K:852,knowledge,高斯高通滤波器,GHPF比2阶BHPF更平滑,GHPF比2阶BHPF更平滑,named,forward,direct,direct
C25:R:2011,C25,数字图像处理,2011,C25:K:688,knowledge,局部平滑法,C25:K:700,knowledge,超限像素平滑法,改进,改进,named,forward,direct,direct
C25:R:2012,C25,数字图像处理,2012,C25:K:808,knowledge,Butterworth低通滤波器,C25:K:817,knowledge,高斯低通滤波器,2阶BLPF与GLPF性能相差不大,2阶BLPF与GLPF性能相差不大,named,forward,direct,direct
C25:R:2013,C25,数字图像处理,2013,C25:K:790,knowledge,理想低通滤波器,C25:K:808,knowledge,Butterworth低通滤波器,二阶BLPF性能好于ILPF,二阶BLPF性能好于ILPF,named,forward,direct,direct
C25:R:2016,C25,数字图像处理,2016,C25:K:1432,knowledge,闭运算,C25:F:1956,floating_root,集合论术语,先膨胀后腐蚀,先膨胀后腐蚀,named,forward,direct,direct
C25:R:2017,C25,数字图像处理,2017,C25:K:1434,knowledge,开运算,C25:F:1956,floating_root,集合论术语,先腐蚀后膨胀,先腐蚀后膨胀,named,forward,direct,direct
C25:R:2903,C25,数字图像处理,2903,C25:K:614,chapter,图像增强在空间域或频率域对图像进行增强，增强图像视觉效果,C25:F:2902,floating_root,模拟电路,滤波器原理,滤波器原理,named,forward,direct,direct
C25:R:2908,C25,数字图像处理,2908,C25:K:786,knowledge,频率域滤波增强,C25:K:463,chapter,图像变换傅里叶变换建立函数在空间域与频率域之间的转换关系,通过傅里叶变换将空间域转化为频率域,通过傅里叶变换将空间域转化为频率域,named,forward,direct,direct
C25:R:2909,C25,数字图像处理,2909,C25:K:1016,knowledge,频率域滤波复原,C25:K:463,chapter,图像变换傅里叶变换建立函数在空间域与频率域之间的转换关系,运用傅里叶变换,运用傅里叶变换,named,forward,direct,direct
C25:R:2910,C25,数字图像处理,2910,C25:K:1370,knowledge,直方图技术,C25:K:652,knowledge,灰度图像的直方图,直方图技术,直方图技术,named,forward,direct,direct
C25:R:2911,C25,数字图像处理,2911,C25:FI:1922,floating_item,颜色模型,C25:K:1512,knowledge,彩色模型,相同的颜色模型,相同的颜色模型,named,forward,direct,direct
C25:R:2925,C25,数字图像处理,2925,C25:K:1859,knowledge,矩,C25:F:2924,floating_root,概率论,,标签,unlabeled,forward,direct,direct
C25:R:2907,C25,数字图像处理,2907,C25:ANCH:1269,structural_anchor,无文字结构节点 1269,C25:FI:1950,floating_item,梯度,梯度概念,梯度概念,named,forward,anchor,direct
C25:R:2931,C25,数字图像处理,2931,C25:SUM:1317,summary_block,基于一阶导数,C25:FI:2912,floating_item,导数与微分,一阶导数检测点是否在斜坡,一阶导数检测点是否在斜坡,named,forward,direct,direct
C25:R:2933,C25,数字图像处理,2933,C25:SUM:1320,summary_block,基于二阶导数,C25:FI:2912,floating_item,导数与微分,二阶导数判断像素在亮/暗的一边,二阶导数判断像素在亮/暗的一边,named,forward,direct,direct
C25:R:2934,C25,数字图像处理,2934,C25:K:1416,knowledge,区域分裂与合并,C25:F:1918,floating_root,数据结构,运用数据结构,运用数据结构,named,forward,direct,direct
C25:R:2868,C25,数字图像处理,2868,C25:K:438,knowledge,几何运算,C25:F:2867,floating_root,计算机图形学,,标签,unlabeled,forward,direct,direct
C26:R:1249,C26,计算机图形学,1249,C26:K:1119,knowledge,透视投影法,C26:K:1141,knowledge,平行投影法,区别：投影中心到投影面距离不同,区别：投影中心到投影面距离不同,named,forward,direct,direct
C26:R:1250,C26,计算机图形学,1250,C26:K:1129,knowledge,一点透视,C26:K:1131,knowledge,多点透视,推广,推广,named,forward,direct,direct
C26:R:1251,C26,计算机图形学,1251,C26:K:1119,knowledge,透视投影法,C26:ANCH:1105,structural_anchor,无文字结构节点 1105,透视投影变换系数,透视投影变换系数,named,forward,direct,anchor
C26:R:1252,C26,计算机图形学,1252,C26:K:900,knowledge,中点切分算法,C26:ANCH:897,structural_anchor,无文字结构节点 897,同样运用编码,同样运用编码,named,forward,direct,anchor
C26:R:1253,C26,计算机图形学,1253,C26:K:879,knowledge,加权区域采样,C26:K:871,knowledge,简单区域采样,改进,改进,named,forward,direct,direct
C26:R:1254,C26,计算机图形学,1254,C26:K:2013,knowledge,Bezier曲线性质,C26:K:291,knowledge,曲面性质,推广,推广,named,forward,direct,direct
C26:R:1255,C26,计算机图形学,1255,C26:K:197,knowledge,Bezier曲线曲面,C26:K:307,knowledge,B样条,保留Bezier方法优点同时克服缺点,保留Bezier方法优点同时克服缺点,named,forward,direct,direct
C26:R:1256,C26,计算机图形学,1256,C26:K:587,knowledge,彩色阴极射线管,C26:K:577,knowledge,阴极射线管,三支电子枪和三色荧光屏,三支电子枪和三色荧光屏,named,forward,direct,direct
C26:R:1257,C26,计算机图形学,1257,C26:K:654,knowledge,中点画线法,C26:K:668,knowledge,Bresenham画线法,改进：解决自由曲线,改进：解决自由曲线,named,forward,direct,direct
C26:R:1258,C26,计算机图形学,1258,C26:K:642,knowledge,数值微分法（DDA）,C26:K:654,knowledge,中点画线法,改进：适用|k|>1,改进：适用|k|>1,named,forward,direct,direct
C26:R:1259,C26,计算机图形学,1259,C26:K:666,knowledge,利用增量思想,C26:K:652,knowledge,利用增量思想,都利用增量思想，且中点画线法效率更高,都利用增量思想，且中点画线法效率更高,named,forward,direct,direct
C26:R:1260,C26,计算机图形学,1260,C26:K:788,knowledge,新边表(NET),C26:K:781,knowledge,活性边表(AET),方便活性边表的建立更新,方便活性边表的建立更新,named,forward,direct,direct
C26:R:1262,C26,计算机图形学,1262,C26:K:750,knowledge,求交,C26:K:770,knowledge,处理扫描线时仅对相交多边形的边进行求交运算,求交计算量巨大,求交计算量巨大,named,forward,direct,direct
