edge_id,head,head_name,relation_type,tail,tail_name,reason,source,confidence,source_section,book_page,evidence_text
OS_E_0085,OS_TOP_030,1.2.4 实时操作系统,BELONGS_TO_COURSE,OS_CRS_001,操作系统,三级知识点属于本课程。,王道2027操作系统，内容简介，教材p2,1.0,内容简介,2,“1.2.4 实时操作系统”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：三级知识点属于本课程。
OS_E_0086,OS_TOP_007,1.2 操作系统发展历程,CONTAINS,OS_TOP_031,1.2.5 网络操作系统和分布式系统,小节由具体三级知识点展开。,王道2027操作系统，1.2.5 网络操作系统和分布式系统，教材p9,1.0,1.2.5 网络操作系统和分布式系统,9,“1.2 操作系统发展历程”与“1.2.5 网络操作系统和分布式系统”存在关系“CONTAINS”。依据：小节由具体三级知识点展开。
OS_E_0087,OS_TOP_031,1.2.5 网络操作系统和分布式系统,BELONGS_TO_TOPIC,OS_TOP_007,1.2 操作系统发展历程,三级知识点属于对应小节。,王道2027操作系统，1.2.5 网络操作系统和分布式系统，教材p9,1.0,1.2.5 网络操作系统和分布式系统,9,“1.2.5 网络操作系统和分布式系统”与“1.2 操作系统发展历程”存在关系“BELONGS_TO_TOPIC”。依据：三级知识点属于对应小节。
OS_E_0088,OS_TOP_031,1.2.5 网络操作系统和分布式系统,BELONGS_TO_COURSE,OS_CRS_001,操作系统,三级知识点属于本课程。,王道2027操作系统，内容简介，教材p2,1.0,内容简介,2,“1.2.5 网络操作系统和分布式系统”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：三级知识点属于本课程。
OS_E_0089,OS_TOP_007,1.2 操作系统发展历程,CONTAINS,OS_TOP_032,1.2.6 微机操作系统,小节由具体三级知识点展开。,王道2027操作系统，1.2.6 微机操作系统，教材p9,1.0,1.2.6 微机操作系统,9,“1.2 操作系统发展历程”与“1.2.6 微机操作系统”存在关系“CONTAINS”。依据：小节由具体三级知识点展开。
OS_E_0090,OS_TOP_032,1.2.6 微机操作系统,BELONGS_TO_TOPIC,OS_TOP_007,1.2 操作系统发展历程,三级知识点属于对应小节。,王道2027操作系统，1.2.6 微机操作系统，教材p9,1.0,1.2.6 微机操作系统,9,“1.2.6 微机操作系统”与“1.2 操作系统发展历程”存在关系“BELONGS_TO_TOPIC”。依据：三级知识点属于对应小节。
OS_E_0091,OS_TOP_032,1.2.6 微机操作系统,BELONGS_TO_COURSE,OS_CRS_001,操作系统,三级知识点属于本课程。,王道2027操作系统，内容简介，教材p2,1.0,内容简介,2,“1.2.6 微机操作系统”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：三级知识点属于本课程。
OS_E_0092,OS_TOP_008,1.3 操作系统的运行环境,CONTAINS,OS_TOP_033,1.3.1 操作系统内核,小节由具体三级知识点展开。,王道2027操作系统，1.3.1 操作系统内核，教材p15,1.0,1.3.1 操作系统内核,15,“1.3 操作系统的运行环境”与“1.3.1 操作系统内核”存在关系“CONTAINS”。依据：小节由具体三级知识点展开。
OS_E_0093,OS_TOP_033,1.3.1 操作系统内核,BELONGS_TO_TOPIC,OS_TOP_008,1.3 操作系统的运行环境,三级知识点属于对应小节。,王道2027操作系统，1.3.1 操作系统内核，教材p15,1.0,1.3.1 操作系统内核,15,“1.3.1 操作系统内核”与“1.3 操作系统的运行环境”存在关系“BELONGS_TO_TOPIC”。依据：三级知识点属于对应小节。
OS_E_0094,OS_TOP_033,1.3.1 操作系统内核,BELONGS_TO_COURSE,OS_CRS_001,操作系统,三级知识点属于本课程。,王道2027操作系统，内容简介，教材p2,1.0,内容简介,2,“1.3.1 操作系统内核”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：三级知识点属于本课程。
OS_E_0095,OS_TOP_008,1.3 操作系统的运行环境,CONTAINS,OS_TOP_034,1.3.2 处理机的双重工作模式,小节由具体三级知识点展开。,王道2027操作系统，1.3.2 处理机的双重工作模式，教材p16,1.0,1.3.2 处理机的双重工作模式,16,“1.3 操作系统的运行环境”与“1.3.2 处理机的双重工作模式”存在关系“CONTAINS”。依据：小节由具体三级知识点展开。
OS_E_0096,OS_TOP_034,1.3.2 处理机的双重工作模式,BELONGS_TO_TOPIC,OS_TOP_008,1.3 操作系统的运行环境,三级知识点属于对应小节。,王道2027操作系统，1.3.2 处理机的双重工作模式，教材p16,1.0,1.3.2 处理机的双重工作模式,16,“1.3.2 处理机的双重工作模式”与“1.3 操作系统的运行环境”存在关系“BELONGS_TO_TOPIC”。依据：三级知识点属于对应小节。
OS_E_0097,OS_TOP_034,1.3.2 处理机的双重工作模式,BELONGS_TO_COURSE,OS_CRS_001,操作系统,三级知识点属于本课程。,王道2027操作系统，内容简介，教材p2,1.0,内容简介,2,“1.3.2 处理机的双重工作模式”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：三级知识点属于本课程。
OS_E_0098,OS_TOP_008,1.3 操作系统的运行环境,CONTAINS,OS_TOP_035,1.3.3 中断和异常的概念,小节由具体三级知识点展开。,王道2027操作系统，1.3.3 中断和异常的概念，教材p16,1.0,1.3.3 中断和异常的概念,16,“1.3 操作系统的运行环境”与“1.3.3 中断和异常的概念”存在关系“CONTAINS”。依据：小节由具体三级知识点展开。
OS_E_0099,OS_TOP_035,1.3.3 中断和异常的概念,BELONGS_TO_TOPIC,OS_TOP_008,1.3 操作系统的运行环境,三级知识点属于对应小节。,王道2027操作系统，1.3.3 中断和异常的概念，教材p16,1.0,1.3.3 中断和异常的概念,16,“1.3.3 中断和异常的概念”与“1.3 操作系统的运行环境”存在关系“BELONGS_TO_TOPIC”。依据：三级知识点属于对应小节。
OS_E_0100,OS_TOP_035,1.3.3 中断和异常的概念,BELONGS_TO_COURSE,OS_CRS_001,操作系统,三级知识点属于本课程。,王道2027操作系统，内容简介，教材p2,1.0,内容简介,2,“1.3.3 中断和异常的概念”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：三级知识点属于本课程。
OS_E_0101,OS_TOP_008,1.3 操作系统的运行环境,CONTAINS,OS_TOP_036,1.3.4 系统调用,小节由具体三级知识点展开。,王道2027操作系统，1.3.4 系统调用，教材p17,1.0,1.3.4 系统调用,17,“1.3 操作系统的运行环境”与“1.3.4 系统调用”存在关系“CONTAINS”。依据：小节由具体三级知识点展开。
OS_E_0102,OS_TOP_036,1.3.4 系统调用,BELONGS_TO_TOPIC,OS_TOP_008,1.3 操作系统的运行环境,三级知识点属于对应小节。,王道2027操作系统，1.3.4 系统调用，教材p17,1.0,1.3.4 系统调用,17,“1.3.4 系统调用”与“1.3 操作系统的运行环境”存在关系“BELONGS_TO_TOPIC”。依据：三级知识点属于对应小节。
OS_E_0103,OS_TOP_036,1.3.4 系统调用,BELONGS_TO_COURSE,OS_CRS_001,操作系统,三级知识点属于本课程。,王道2027操作系统，内容简介，教材p2,1.0,内容简介,2,“1.3.4 系统调用”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：三级知识点属于本课程。
OS_E_0104,OS_TOP_011,1.6 虚拟机,CONTAINS,OS_TOP_037,1.6.1 虚拟机的基本概念,小节由具体三级知识点展开。,王道2027操作系统，1.6.1 虚拟机的基本概念，教材p30,1.0,1.6.1 虚拟机的基本概念,30,“1.6 虚拟机”与“1.6.1 虚拟机的基本概念”存在关系“CONTAINS”。依据：小节由具体三级知识点展开。
OS_E_0105,OS_TOP_037,1.6.1 虚拟机的基本概念,BELONGS_TO_TOPIC,OS_TOP_011,1.6 虚拟机,三级知识点属于对应小节。,王道2027操作系统，1.6.1 虚拟机的基本概念，教材p30,1.0,1.6.1 虚拟机的基本概念,30,“1.6.1 虚拟机的基本概念”与“1.6 虚拟机”存在关系“BELONGS_TO_TOPIC”。依据：三级知识点属于对应小节。
OS_E_0106,OS_TOP_037,1.6.1 虚拟机的基本概念,BELONGS_TO_COURSE,OS_CRS_001,操作系统,三级知识点属于本课程。,王道2027操作系统，内容简介，教材p2,1.0,内容简介,2,“1.6.1 虚拟机的基本概念”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：三级知识点属于本课程。
OS_E_0107,OS_TOP_012,2.1 进程与线程简介,CONTAINS,OS_TOP_038,2.1.1 进程的概念和特征,小节由具体三级知识点展开。,王道2027操作系统，2.1.1 进程的概念和特征，教材p38,1.0,2.1.1 进程的概念和特征,38,“2.1 进程与线程简介”与“2.1.1 进程的概念和特征”存在关系“CONTAINS”。依据：小节由具体三级知识点展开。
OS_E_0108,OS_TOP_038,2.1.1 进程的概念和特征,BELONGS_TO_TOPIC,OS_TOP_012,2.1 进程与线程简介,三级知识点属于对应小节。,王道2027操作系统，2.1.1 进程的概念和特征，教材p38,1.0,2.1.1 进程的概念和特征,38,“2.1.1 进程的概念和特征”与“2.1 进程与线程简介”存在关系“BELONGS_TO_TOPIC”。依据：三级知识点属于对应小节。
OS_E_0109,OS_TOP_038,2.1.1 进程的概念和特征,BELONGS_TO_COURSE,OS_CRS_001,操作系统,三级知识点属于本课程。,王道2027操作系统，内容简介，教材p2,1.0,内容简介,2,“2.1.1 进程的概念和特征”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：三级知识点属于本课程。
OS_E_0110,OS_TOP_012,2.1 进程与线程简介,CONTAINS,OS_TOP_039,2.1.2 进程的组成,小节由具体三级知识点展开。,王道2027操作系统，2.1.2 进程的组成，教材p38,1.0,2.1.2 进程的组成,38,“2.1 进程与线程简介”与“2.1.2 进程的组成”存在关系“CONTAINS”。依据：小节由具体三级知识点展开。
OS_E_0111,OS_TOP_039,2.1.2 进程的组成,BELONGS_TO_TOPIC,OS_TOP_012,2.1 进程与线程简介,三级知识点属于对应小节。,王道2027操作系统，2.1.2 进程的组成，教材p38,1.0,2.1.2 进程的组成,38,“2.1.2 进程的组成”与“2.1 进程与线程简介”存在关系“BELONGS_TO_TOPIC”。依据：三级知识点属于对应小节。
OS_E_0112,OS_TOP_039,2.1.2 进程的组成,BELONGS_TO_COURSE,OS_CRS_001,操作系统,三级知识点属于本课程。,王道2027操作系统，内容简介，教材p2,1.0,内容简介,2,“2.1.2 进程的组成”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：三级知识点属于本课程。
OS_E_0113,OS_TOP_012,2.1 进程与线程简介,CONTAINS,OS_TOP_040,2.1.3 进程的内存映像,小节由具体三级知识点展开。,王道2027操作系统，2.1.3 进程的内存映像，教材p40,1.0,2.1.3 进程的内存映像,40,“2.1 进程与线程简介”与“2.1.3 进程的内存映像”存在关系“CONTAINS”。依据：小节由具体三级知识点展开。
OS_E_0114,OS_TOP_040,2.1.3 进程的内存映像,BELONGS_TO_TOPIC,OS_TOP_012,2.1 进程与线程简介,三级知识点属于对应小节。,王道2027操作系统，2.1.3 进程的内存映像，教材p40,1.0,2.1.3 进程的内存映像,40,“2.1.3 进程的内存映像”与“2.1 进程与线程简介”存在关系“BELONGS_TO_TOPIC”。依据：三级知识点属于对应小节。
OS_E_0115,OS_TOP_040,2.1.3 进程的内存映像,BELONGS_TO_COURSE,OS_CRS_001,操作系统,三级知识点属于本课程。,王道2027操作系统，内容简介，教材p2,1.0,内容简介,2,“2.1.3 进程的内存映像”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：三级知识点属于本课程。
OS_E_0116,OS_TOP_012,2.1 进程与线程简介,CONTAINS,OS_TOP_041,2.1.4 进程的状态与转换,小节由具体三级知识点展开。,王道2027操作系统，2.1.4 进程的状态与转换，教材p41,1.0,2.1.4 进程的状态与转换,41,“2.1 进程与线程简介”与“2.1.4 进程的状态与转换”存在关系“CONTAINS”。依据：小节由具体三级知识点展开。
OS_E_0117,OS_TOP_041,2.1.4 进程的状态与转换,BELONGS_TO_TOPIC,OS_TOP_012,2.1 进程与线程简介,三级知识点属于对应小节。,王道2027操作系统，2.1.4 进程的状态与转换，教材p41,1.0,2.1.4 进程的状态与转换,41,“2.1.4 进程的状态与转换”与“2.1 进程与线程简介”存在关系“BELONGS_TO_TOPIC”。依据：三级知识点属于对应小节。
OS_E_0118,OS_TOP_041,2.1.4 进程的状态与转换,BELONGS_TO_COURSE,OS_CRS_001,操作系统,三级知识点属于本课程。,王道2027操作系统，内容简介，教材p2,1.0,内容简介,2,“2.1.4 进程的状态与转换”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：三级知识点属于本课程。
OS_E_0119,OS_TOP_012,2.1 进程与线程简介,CONTAINS,OS_TOP_042,2.1.5 进程控制,小节由具体三级知识点展开。,王道2027操作系统，2.1.5 进程控制，教材p42,1.0,2.1.5 进程控制,42,“2.1 进程与线程简介”与“2.1.5 进程控制”存在关系“CONTAINS”。依据：小节由具体三级知识点展开。
OS_E_0120,OS_TOP_042,2.1.5 进程控制,BELONGS_TO_TOPIC,OS_TOP_012,2.1 进程与线程简介,三级知识点属于对应小节。,王道2027操作系统，2.1.5 进程控制，教材p42,1.0,2.1.5 进程控制,42,“2.1.5 进程控制”与“2.1 进程与线程简介”存在关系“BELONGS_TO_TOPIC”。依据：三级知识点属于对应小节。
OS_E_0121,OS_TOP_042,2.1.5 进程控制,BELONGS_TO_COURSE,OS_CRS_001,操作系统,三级知识点属于本课程。,王道2027操作系统，内容简介，教材p2,1.0,内容简介,2,“2.1.5 进程控制”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：三级知识点属于本课程。
OS_E_0122,OS_TOP_012,2.1 进程与线程简介,CONTAINS,OS_TOP_043,2.1.6 进程的通信,小节由具体三级知识点展开。,王道2027操作系统，2.1.6 进程的通信，教材p43,1.0,2.1.6 进程的通信,43,“2.1 进程与线程简介”与“2.1.6 进程的通信”存在关系“CONTAINS”。依据：小节由具体三级知识点展开。
OS_E_0123,OS_TOP_043,2.1.6 进程的通信,BELONGS_TO_TOPIC,OS_TOP_012,2.1 进程与线程简介,三级知识点属于对应小节。,王道2027操作系统，2.1.6 进程的通信，教材p43,1.0,2.1.6 进程的通信,43,“2.1.6 进程的通信”与“2.1 进程与线程简介”存在关系“BELONGS_TO_TOPIC”。依据：三级知识点属于对应小节。
OS_E_0124,OS_TOP_043,2.1.6 进程的通信,BELONGS_TO_COURSE,OS_CRS_001,操作系统,三级知识点属于本课程。,王道2027操作系统，内容简介，教材p2,1.0,内容简介,2,“2.1.6 进程的通信”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：三级知识点属于本课程。
OS_E_0125,OS_TOP_012,2.1 进程与线程简介,CONTAINS,OS_TOP_044,2.1.7 线程和多线程模型,小节由具体三级知识点展开。,王道2027操作系统，2.1.7 线程和多线程模型，教材p45,1.0,2.1.7 线程和多线程模型,45,“2.1 进程与线程简介”与“2.1.7 线程和多线程模型”存在关系“CONTAINS”。依据：小节由具体三级知识点展开。
OS_E_0126,OS_TOP_044,2.1.7 线程和多线程模型,BELONGS_TO_TOPIC,OS_TOP_012,2.1 进程与线程简介,三级知识点属于对应小节。,王道2027操作系统，2.1.7 线程和多线程模型，教材p45,1.0,2.1.7 线程和多线程模型,45,“2.1.7 线程和多线程模型”与“2.1 进程与线程简介”存在关系“BELONGS_TO_TOPIC”。依据：三级知识点属于对应小节。
OS_E_0127,OS_TOP_044,2.1.7 线程和多线程模型,BELONGS_TO_COURSE,OS_CRS_001,操作系统,三级知识点属于本课程。,王道2027操作系统，内容简介，教材p2,1.0,内容简介,2,“2.1.7 线程和多线程模型”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：三级知识点属于本课程。
OS_E_0128,OS_TOP_013,2.2 CPU调度,CONTAINS,OS_TOP_045,2.2.1 调度的概念,小节由具体三级知识点展开。,王道2027操作系统，2.2.1 调度的概念，教材p66,1.0,2.2.1 调度的概念,66,“2.2 CPU调度”与“2.2.1 调度的概念”存在关系“CONTAINS”。依据：小节由具体三级知识点展开。
OS_E_0129,OS_TOP_045,2.2.1 调度的概念,BELONGS_TO_TOPIC,OS_TOP_013,2.2 CPU调度,三级知识点属于对应小节。,王道2027操作系统，2.2.1 调度的概念，教材p66,1.0,2.2.1 调度的概念,66,“2.2.1 调度的概念”与“2.2 CPU调度”存在关系“BELONGS_TO_TOPIC”。依据：三级知识点属于对应小节。
OS_E_0130,OS_TOP_045,2.2.1 调度的概念,BELONGS_TO_COURSE,OS_CRS_001,操作系统,三级知识点属于本课程。,王道2027操作系统，内容简介，教材p2,1.0,内容简介,2,“2.2.1 调度的概念”与“操作系统”存在关系“BELONGS_TO_COURSE”。依据：三级知识点属于本课程。
