node_id,name,entity_type,course,topic,definition,alias,difficulty,importance,source,source_section,book_page,evidence_text
OS_TOP_075,4.1.1 文件的基本概念,Topic,操作系统,第4章 文件管理,说明文件作为具有符号名的信息集合。,,3,3,王道2027操作系统，4.1.1 文件的基本概念，教材p251,4.1.1 文件的基本概念,251,教材在“4.1.1 文件的基本概念”中出现或讲解“4.1.1 文件的基本概念”；本节点概括为：说明文件作为具有符号名的信息集合。
OS_TOP_076,4.1.2 文件系统结构,Topic,操作系统,第4章 文件管理,说明文件系统的层次结构和功能组成。,,3,3,王道2027操作系统，4.1.2 文件系统结构，教材p253,4.1.2 文件系统结构,253,教材在“4.1.2 文件系统结构”中出现或讲解“4.1.2 文件系统结构”；本节点概括为：说明文件系统的层次结构和功能组成。
OS_TOP_077,4.1.3 文件的逻辑结构,Topic,操作系统,第4章 文件管理,说明无结构文件和有结构文件的逻辑组织。,,3,3,王道2027操作系统，4.1.3 文件的逻辑结构，教材p253,4.1.3 文件的逻辑结构,253,教材在“4.1.3 文件的逻辑结构”中出现或讲解“4.1.3 文件的逻辑结构”；本节点概括为：说明无结构文件和有结构文件的逻辑组织。
OS_TOP_078,4.2.1 目录的基本概念,Topic,操作系统,第4章 文件管理,说明目录用于实现文件名到文件控制信息的映射。,,3,3,王道2027操作系统，4.2.1 目录的基本概念，教材p257,4.2.1 目录的基本概念,257,教材在“4.2.1 目录的基本概念”中出现或讲解“4.2.1 目录的基本概念”；本节点概括为：说明目录用于实现文件名到文件控制信息的映射。
OS_TOP_079,4.2.2 文件控制块和索引节点,Topic,操作系统,第4章 文件管理,说明FCB和inode管理文件元数据。,,3,3,王道2027操作系统，4.2.2 文件控制块和索引节点，教材p257,4.2.2 文件控制块和索引节点,257,教材在“4.2.2 文件控制块和索引节点”中出现或讲解“4.2.2 文件控制块和索引节点”；本节点概括为：说明FCB和inode管理文件元数据。
OS_TOP_080,4.2.3 目录结构,Topic,操作系统,第4章 文件管理,说明单级、两级、多级和无环图目录结构。,,3,3,王道2027操作系统，4.2.3 目录结构，教材p258,4.2.3 目录结构,258,教材在“4.2.3 目录结构”中出现或讲解“4.2.3 目录结构”；本节点概括为：说明单级、两级、多级和无环图目录结构。
OS_TOP_081,4.2.4 目录的操作,Topic,操作系统,第4章 文件管理,说明查找、创建、删除、显示和修改目录。,,3,3,王道2027操作系统，4.2.4 目录的操作，教材p260,4.2.4 目录的操作,260,教材在“4.2.4 目录的操作”中出现或讲解“4.2.4 目录的操作”；本节点概括为：说明查找、创建、删除、显示和修改目录。
OS_TOP_082,4.2.5 目录实现,Topic,操作系统,第4章 文件管理,说明目录项与索引节点等实现方式。,,3,3,王道2027操作系统，4.2.5 目录实现，教材p261,4.2.5 目录实现,261,教材在“4.2.5 目录实现”中出现或讲解“4.2.5 目录实现”；本节点概括为：说明目录项与索引节点等实现方式。
OS_TOP_083,4.2.6 文件的物理结构,Topic,操作系统,第4章 文件管理,说明连续、链接和索引等文件分配方式。,,3,3,王道2027操作系统，4.2.6 文件的物理结构，教材p261,4.2.6 文件的物理结构,261,教材在“4.2.6 文件的物理结构”中出现或讲解“4.2.6 文件的物理结构”；本节点概括为：说明连续、链接和索引等文件分配方式。
OS_TOP_084,4.2.7 文件的操作,Topic,操作系统,第4章 文件管理,说明创建、打开、读、写、关闭和删除等操作。,,3,3,王道2027操作系统，4.2.7 文件的操作，教材p266,4.2.7 文件的操作,266,教材在“4.2.7 文件的操作”中出现或讲解“4.2.7 文件的操作”；本节点概括为：说明创建、打开、读、写、关闭和删除等操作。
OS_TOP_085,4.2.8 文件共享,Topic,操作系统,第4章 文件管理,说明硬链接和软链接实现文件共享。,,3,3,王道2027操作系统，4.2.8 文件共享，教材p268,4.2.8 文件共享,268,教材在“4.2.8 文件共享”中出现或讲解“4.2.8 文件共享”；本节点概括为：说明硬链接和软链接实现文件共享。
OS_TOP_086,4.2.9 文件保护,Topic,操作系统,第4章 文件管理,说明访问控制、口令和加密保护。,,3,3,王道2027操作系统，4.2.9 文件保护，教材p269,4.2.9 文件保护,269,教材在“4.2.9 文件保护”中出现或讲解“4.2.9 文件保护”；本节点概括为：说明访问控制、口令和加密保护。
OS_TOP_087,4.3.1 文件系统布局,Topic,操作系统,第4章 文件管理,说明磁盘上的引导块、控制块、目录区和文件区。,,3,3,王道2027操作系统，4.3.1 文件系统布局，教材p294,4.3.1 文件系统布局,294,教材在“4.3.1 文件系统布局”中出现或讲解“4.3.1 文件系统布局”；本节点概括为：说明磁盘上的引导块、控制块、目录区和文件区。
OS_TOP_088,4.3.2 文件存储空间管理,Topic,操作系统,第4章 文件管理,说明空闲表、空闲链表、位示图和成组链接。,,3,3,王道2027操作系统，4.3.2 文件存储空间管理，教材p295,4.3.2 文件存储空间管理,295,教材在“4.3.2 文件存储空间管理”中出现或讲解“4.3.2 文件存储空间管理”；本节点概括为：说明空闲表、空闲链表、位示图和成组链接。
OS_TOP_089,4.3.3 虚拟文件系统,Topic,操作系统,第4章 文件管理,说明抽象统一接口以屏蔽不同文件系统差异。,,3,3,王道2027操作系统，4.3.3 虚拟文件系统，教材p298,4.3.3 虚拟文件系统,298,教材在“4.3.3 虚拟文件系统”中出现或讲解“4.3.3 虚拟文件系统”；本节点概括为：说明抽象统一接口以屏蔽不同文件系统差异。
OS_TOP_090,4.3.4 文件系统挂载,Topic,操作系统,第4章 文件管理,说明把文件系统接入统一目录树。,,3,3,王道2027操作系统，4.3.4 文件系统挂载，教材p299,4.3.4 文件系统挂载,299,教材在“4.3.4 文件系统挂载”中出现或讲解“4.3.4 文件系统挂载”；本节点概括为：说明把文件系统接入统一目录树。
OS_TOP_091,5.1.1 I/O设备,Topic,操作系统,第5章 输入/输出管理,说明块设备、字符设备和设备控制器等。,,3,3,王道2027操作系统，5.1.1 I/O设备，教材p305,5.1.1 I/O设备,305,教材在“5.1.1 I/O设备”中出现或讲解“5.1.1 I/O设备”；本节点概括为：说明块设备、字符设备和设备控制器等。
OS_TOP_092,5.1.2 I/O控制方式,Topic,操作系统,第5章 输入/输出管理,说明程序直接控制、中断驱动、DMA和通道控制。,,3,3,王道2027操作系统，5.1.2 I/O控制方式，教材p308,5.1.2 I/O控制方式,308,教材在“5.1.2 I/O控制方式”中出现或讲解“5.1.2 I/O控制方式”；本节点概括为：说明程序直接控制、中断驱动、DMA和通道控制。
OS_TOP_093,5.1.3 I/O软件层次结构,Topic,操作系统,第5章 输入/输出管理,说明用户层、设备独立性软件、设备驱动和中断处理。,,3,3,王道2027操作系统，5.1.3 I/O软件层次结构，教材p310,5.1.3 I/O软件层次结构,310,教材在“5.1.3 I/O软件层次结构”中出现或讲解“5.1.3 I/O软件层次结构”；本节点概括为：说明用户层、设备独立性软件、设备驱动和中断处理。
OS_TOP_094,5.1.4 应用程序I/O接口,Topic,操作系统,第5章 输入/输出管理,说明应用程序访问I/O服务的接口。,,3,3,王道2027操作系统，5.1.4 应用程序I/O接口，教材p313,5.1.4 应用程序I/O接口,313,教材在“5.1.4 应用程序I/O接口”中出现或讲解“5.1.4 应用程序I/O接口”；本节点概括为：说明应用程序访问I/O服务的接口。
OS_TOP_095,5.2.1 设备独立性软件,Topic,操作系统,第5章 输入/输出管理,说明上层程序使用逻辑设备名而非具体物理设备。,,3,3,王道2027操作系统，5.2.1 设备独立性软件，教材p320,5.2.1 设备独立性软件,320,教材在“5.2.1 设备独立性软件”中出现或讲解“5.2.1 设备独立性软件”；本节点概括为：说明上层程序使用逻辑设备名而非具体物理设备。
OS_TOP_096,5.2.2 高速缓存与缓冲区,Topic,操作系统,第5章 输入/输出管理,说明用缓存和缓冲缓解设备速度差异。,,3,3,王道2027操作系统，5.2.2 高速缓存与缓冲区，教材p320,5.2.2 高速缓存与缓冲区,320,教材在“5.2.2 高速缓存与缓冲区”中出现或讲解“5.2.2 高速缓存与缓冲区”；本节点概括为：说明用缓存和缓冲缓解设备速度差异。
OS_TOP_097,5.2.3 设备分配与回收,Topic,操作系统,第5章 输入/输出管理,说明设备、控制器和通道的分配回收。,,3,3,王道2027操作系统，5.2.3 设备分配与回收，教材p324,5.2.3 设备分配与回收,324,教材在“5.2.3 设备分配与回收”中出现或讲解“5.2.3 设备分配与回收”；本节点概括为：说明设备、控制器和通道的分配回收。
OS_TOP_098,5.2.4 SPOOLing技术,Topic,操作系统,第5章 输入/输出管理,说明用磁盘模拟脱机输入输出并把独占设备虚拟化。,,3,3,王道2027操作系统，5.2.4 SPOOLing技术，教材p326,5.2.4 SPOOLing技术,326,教材在“5.2.4 SPOOLing技术”中出现或讲解“5.2.4 SPOOLing技术”；本节点概括为：说明用磁盘模拟脱机输入输出并把独占设备虚拟化。
OS_TOP_099,5.2.5 设备驱动程序接口,Topic,操作系统,第5章 输入/输出管理,说明设备驱动向上提供统一接口。,,3,3,王道2027操作系统，5.2.5 设备驱动程序接口，教材p327,5.2.5 设备驱动程序接口,327,教材在“5.2.5 设备驱动程序接口”中出现或讲解“5.2.5 设备驱动程序接口”；本节点概括为：说明设备驱动向上提供统一接口。
OS_TOP_100,5.2.6 I/O操作举例,Topic,操作系统,第5章 输入/输出管理,说明一次I/O请求经过用户层、内核层和设备层的处理过程。,,3,3,王道2027操作系统，5.2.6 I/O操作举例，教材p328,5.2.6 I/O操作举例,328,教材在“5.2.6 I/O操作举例”中出现或讲解“5.2.6 I/O操作举例”；本节点概括为：说明一次I/O请求经过用户层、内核层和设备层的处理过程。
OS_TOP_101,5.3.1 磁盘,Topic,操作系统,第5章 输入/输出管理,说明磁盘的磁道、扇区、柱面和读写时间。,,3,3,王道2027操作系统，5.3.1 磁盘，教材p340,5.3.1 磁盘,340,教材在“5.3.1 磁盘”中出现或讲解“5.3.1 磁盘”；本节点概括为：说明磁盘的磁道、扇区、柱面和读写时间。
OS_TOP_102,5.3.2 磁盘的管理,Topic,操作系统,第5章 输入/输出管理,说明磁盘初始化、分区和坏块管理等。,,3,3,王道2027操作系统，5.3.2 磁盘的管理，教材p341,5.3.2 磁盘的管理,341,教材在“5.3.2 磁盘的管理”中出现或讲解“5.3.2 磁盘的管理”；本节点概括为：说明磁盘初始化、分区和坏块管理等。
OS_TOP_103,5.3.3 磁盘调度算法,Topic,操作系统,第5章 输入/输出管理,说明FCFS、SSTF、SCAN、C-SCAN、LOOK等调度算法。,,3,3,王道2027操作系统，5.3.3 磁盘调度算法，教材p342,5.3.3 磁盘调度算法,342,教材在“5.3.3 磁盘调度算法”中出现或讲解“5.3.3 磁盘调度算法”；本节点概括为：说明FCFS、SSTF、SCAN、C-SCAN、LOOK等调度算法。
OS_TOP_104,5.3.4 固态硬盘,Topic,操作系统,第5章 输入/输出管理,说明SSD基于闪存并通过FTL和磨损均衡管理。,,3,3,王道2027操作系统，5.3.4 固态硬盘，教材p346,5.3.4 固态硬盘,346,教材在“5.3.4 固态硬盘”中出现或讲解“5.3.4 固态硬盘”；本节点概括为：说明SSD基于闪存并通过FTL和磨损均衡管理。
OS_OBJ_001,硬件资源,ComputingObject,操作系统,1.1 操作系统的基本概念,硬件资源是操作系统管理、调度或抽象的计算资源或系统对象。,,3,4,王道2027操作系统，1.1 操作系统的基本概念，教材p1,1.1 操作系统的基本概念,1,教材在“1.1 操作系统的基本概念”中出现或讲解“硬件资源”；本节点概括为：硬件资源是操作系统管理、调度或抽象的计算资源或系统对象。
OS_OBJ_002,软件资源,ComputingObject,操作系统,1.1 操作系统的基本概念,软件资源是操作系统管理、调度或抽象的计算资源或系统对象。,,3,4,王道2027操作系统，1.1 操作系统的基本概念，教材p1,1.1 操作系统的基本概念,1,教材在“1.1 操作系统的基本概念”中出现或讲解“软件资源”；本节点概括为：软件资源是操作系统管理、调度或抽象的计算资源或系统对象。
OS_MEC_001,处理机管理,Mechanism,操作系统,1.1 操作系统的基本概念,以进程或线程为基本单位对CPU分配、调度和切换进行管理。,,4,5,王道2027操作系统，1.1 操作系统的基本概念，教材p1,1.1 操作系统的基本概念,1,教材在“1.1 操作系统的基本概念”中出现或讲解“处理机管理”；本节点概括为：以进程或线程为基本单位对CPU分配、调度和切换进行管理。
